MBK	ACC	OVV	EGG
0.448262	-0.080691	55.508310	-0.044484
0.397271	-0.083611	63.719215	-0.044471
0.256139	-0.086231	70.701921	-0.050967
0.096686	-0.087117	74.060461	-0.054180
-0.015408	-0.084124	76.033726	-0.057677
-0.026050	-0.076861	79.466143	-0.059464
-0.005614	-0.068231	84.516781	-0.061492
0.044026	-0.057550	89.313208	-0.062380
0.089289	-0.045622	92.743773	-0.065266
0.125329	-0.033175	95.961032	-0.063974
0.127239	-0.018681	101.619178	-0.064895
0.113095	-0.002441	108.619047	-0.064060
0.074035	0.015770	114.374623	-0.066384
0.046769	0.036222	117.671500	-0.062315
-0.008850	0.062001	118.365104	-0.064854
-0.112058	0.092485	115.732505	-0.041220
-0.276050	0.121059	109.151381	-0.005545
-0.439871	0.139474	97.886322	0.012307
-0.614547	0.146817	81.134554	0.026376
-0.799706	0.142568	57.638754	0.032685
-0.948304	0.130209	31.455096	0.034750
-0.834339	0.110185	11.643927	0.033556
-0.438294	0.086978	6.615026	0.029892
0.123153	0.064725	14.890787	0.026227
0.627774	0.046518	29.415188	0.022476
0.897500	0.032159	42.153681	0.016446
0.893517	0.018613	51.528505	0.011296
0.642498	0.004123	57.107062	0.007749
0.207152	-0.012135	56.741287	0.002266
-0.213862	-0.028587	49.548894	-0.003271
-0.470680	-0.043119	39.684134	-0.009458
-0.470140	-0.054451	34.205150	-0.014515
-0.273684	-0.063107	36.089396	-0.022307
0.004869	-0.068918	41.312826	-0.027634
0.232855	-0.073689	46.161859	-0.034305
0.412355	-0.077578	50.416774	-0.039310
0.462747	-0.081541	57.179921	-0.044377
0.391052	-0.084827	65.472649	-0.048260
0.222415	-0.087100	71.522517	-0.054521
0.048110	-0.087119	73.573471	-0.059864
-0.049607	-0.083912	75.158046	-0.064574
-0.043474	-0.077520	79.116570	-0.065953
-0.006565	-0.067893	84.832719	-0.067077
0.055877	-0.057160	89.810938	-0.068007
0.102573	-0.044814	93.276210	-0.069521
0.137945	-0.031177	97.250691	-0.067951
0.134896	-0.015114	103.578040	-0.070331
0.106019	0.000774	110.474134	-0.068752
0.054243	0.019708	115.371857	-0.071571
0.018176	0.040110	117.225800	-0.068095
-0.047919	0.065956	116.847403	-0.069370
-0.146867	0.096182	114.152463	-0.046532
-0.301004	0.124068	107.529142	-0.010703
-0.450345	0.141982	96.317326	0.010096
-0.610840	0.147039	79.766556	0.022803
-0.784829	0.141475	56.908799	0.027871
-0.946312	0.128522	30.751300	0.030642
-0.829297	0.108537	11.106523	0.030830
-0.424177	0.084974	7.060268	0.025976
0.144636	0.063304	16.285059	0.022602
0.663141	0.045812	32.074356	0.020249
0.905568	0.031850	44.951849	0.015555
0.874352	0.019506	53.191264	0.011223
0.590095	0.003630	57.585766	0.005901
0.147033	-0.011673	56.348162	-0.000277
-0.271919	-0.028431	49.619538	-0.004906
-0.487252	-0.042099	40.301629	-0.010772
-0.472555	-0.052589	34.878819	-0.017948
-0.260056	-0.061283	36.645808	-0.022331
0.015422	-0.067791	41.715604	-0.028174
0.231671	-0.072536	46.639941	-0.036822
0.398547	-0.076483	51.211957	-0.042266
0.451406	-0.080617	57.733278	-0.046044
0.371315	-0.083017	65.709155	-0.050490
0.221514	-0.085373	71.884083	-0.054649
0.051411	-0.085090	74.650091	-0.058984
-0.042811	-0.081379	75.670937	-0.063383
-0.040780	-0.074890	78.747920	-0.063344
-0.003008	-0.065324	84.017534	-0.065723
0.053278	-0.054984	88.988948	-0.066731
0.102162	-0.042541	92.462428	-0.066447
0.131282	-0.029476	96.490113	-0.065351
0.136566	-0.013910	102.868636	-0.065762
0.117060	0.002479	110.015170	-0.064467
0.075385	0.021475	115.137086	-0.066089
0.037176	0.043155	117.513582	-0.063330
-0.031274	0.068817	116.835840	-0.062035
-0.147381	0.099280	113.310009	-0.036700
-0.312448	0.125644	106.368960	-0.002855
-0.488561	0.141455	94.038344	0.015642
-0.657050	0.146884	76.516657	0.025307
-0.822589	0.140911	53.260406	0.030303
-0.933948	0.125918	28.496960	0.034118
-0.775684	0.105684	11.168177	0.031547
