MBK	ACC	OVV	EGG
-0.073612	-0.057639	-85.011632	-0.475914
0.045823	-0.040772	-59.591074	-0.476959
0.151552	-0.031423	-41.360045	-0.479080
0.270274	-0.021753	-16.136637	-0.479490
0.340784	-0.015566	23.399715	-0.482921
0.407595	-0.022812	50.244718	-0.487679
0.440400	-0.047811	79.592370	-0.489158
0.451775	-0.088822	109.788694	-0.491322
0.434675	-0.136265	126.955363	-0.495479
0.408158	-0.174072	147.247429	-0.494128
0.351184	-0.202653	169.470599	-0.497701
0.296884	-0.224842	172.655500	-0.498177
0.226225	-0.234309	182.040382	-0.498849
0.148319	-0.227936	182.691207	-0.501466
0.087604	-0.211229	174.877551	-0.505584
0.018969	-0.190326	181.579787	-0.505860
-0.037168	-0.172654	172.977359	-0.510563
-0.066487	-0.150756	174.361532	-0.516425
-0.100742	-0.115701	179.754012	-0.517783
-0.097849	-0.057341	175.600414	-0.522571
-0.094644	0.016260	189.499040	-0.524850
-0.081804	0.093591	189.138229	-0.525084
-0.074760	0.170786	183.775302	-0.528616
-0.074853	0.253343	180.263356	-0.516694
-0.093074	0.332154	163.578812	-0.482214
-0.124181	0.380278	140.467822	-0.465554
-0.188418	0.353275	109.932323	-0.457412
-0.258535	0.251055	64.276932	-0.451124
-0.349117	0.131969	21.733175	-0.452585
-0.406527	0.040053	-8.997796	-0.454529
-0.430200	-0.031048	-40.168975	-0.455678
-0.435593	-0.086445	-62.845379	-0.461977
-0.398861	-0.116873	-77.263357	-0.466698
-0.322252	-0.116963	-95.961458	-0.469770
-0.236896	-0.095288	-88.204682	-0.474275
-0.135210	-0.069186	-85.153430	-0.474538
0.009767	-0.049258	-71.076255	-0.474787
0.096834	-0.039499	-42.120371	-0.477098
0.227607	-0.030391	-28.596258	-0.478868
0.312563	-0.019988	10.913935	-0.479084
0.377499	-0.018762	43.121436	-0.484560
0.426335	-0.038698	64.511788	-0.488123
0.450632	-0.075901	102.673836	-0.488908
0.432111	-0.124539	122.803137	-0.492671
0.423273	-0.167117	138.110405	-0.492860
0.369894	-0.197214	167.914696	-0.492830
0.314812	-0.220317	173.130369	-0.494531
0.259154	-0.235162	177.597941	-0.494852
0.177209	-0.231706	188.715956	-0.497202
0.112563	-0.214884	177.499883	-0.500241
0.053036	-0.194447	183.475601	-0.502829
-0.018614	-0.179547	182.386123	-0.505609
-0.054361	-0.166429	171.236566	-0.511862
-0.084685	-0.140330	182.042348	-0.512960
-0.107395	-0.087772	178.626567	-0.515860
-0.092385	-0.013695	183.245148	-0.520613
-0.089877	0.065008	194.869210	-0.522681
-0.080371	0.143581	186.058586	-0.525017
-0.077428	0.222216	182.987485	-0.524762
-0.090234	0.300579	172.577861	-0.494459
-0.118969	0.361697	147.726353	-0.469230
-0.166641	0.364023	123.824838	-0.460184
-0.234532	0.288343	82.446198	-0.452135
-0.320877	0.171623	35.549523	-0.451708
-0.388476	0.067084	0.884783	-0.453940
-0.426675	-0.012187	-29.112262	-0.455119
-0.435593	-0.071685	-53.077313	-0.459914
-0.416059	-0.109674	-70.763241	-0.466179
-0.348806	-0.123323	-88.226712	-0.467522
-0.268828	-0.109497	-90.284698	-0.471506
-0.169099	-0.081572	-87.735226	-0.474437
-0.035706	-0.055434	-74.138343	-0.473780
0.067201	-0.042874	-51.507917	-0.477217
0.191410	-0.033998	-31.150290	-0.479515
0.282348	-0.022207	-2.707689	-0.477428
0.364049	-0.014923	35.096798	-0.481870
0.407290	-0.026904	60.929583	-0.486437
0.446804	-0.059181	87.159376	-0.487576
0.433583	-0.106166	118.249614	-0.490196
0.423406	-0.151955	128.669460	-0.492582
0.383693	-0.186048	160.434072	-0.491153
0.320902	-0.210924	169.308122	-0.494558
0.277255	-0.228360	173.997716	-0.496953
0.187029	-0.232622	187.211166	-0.497502
0.132138	-0.218102	178.467149	-0.500622
0.061294	-0.196185	180.213754	-0.503121
0.001950	-0.177650	180.624153	-0.505070
-0.049882	-0.163594	172.733851	-0.510033
-0.075533	-0.142290	177.302125	-0.511711
-0.103366	-0.099470	179.550778	-0.515129
-0.095689	-0.032470	180.052555	-0.520449
-0.088710	0.045477	192.563621	-0.523015
-0.084248	0.121089	188.069491	-0.522944
-0.074050	0.198786	181.863083	-0.526461
-0.087610	0.281971	177.084577	-0.504716
-0.103519	0.355564	154.440108	-0.472248
-0.151406	0.381542	129.779197	-0.461844
-0.213570	0.327519	96.126038	-0.453408
-0.294951	0.216220	47.675468	-0.450903
-0.376850	0.104870	10.873666	-0.452556
-0.423518	0.022149	-19.371730	-0.455312
-0.438169	-0.043270	-49.452421	-0.457840
-0.430407	-0.090986	-64.564605	-0.464353
-0.379558	-0.112514	-86.658879	-0.465799
-0.290027	-0.103496	-92.506141	-0.468086
-0.210443	-0.078217	-84.052744	-0.472657
-0.076093	-0.051678	-85.523969	-0.473986
0.039719	-0.036367	-57.836744	-0.473348
0.147305	-0.027810	-38.294070	-0.476393
0.263456	-0.017724	-15.701840	-0.476174
0.337076	-0.009787	27.386636	-0.478183
0.395304	-0.017271	49.343358	-0.484189
0.437465	-0.042758	78.163701	-0.486661
0.437104	-0.085845	110.780447	-0.487003
0.428934	-0.132820	125.225835	-0.491571
0.397836	-0.170292	148.551884	-0.489633
0.344325	-0.195697	171.009289	-0.491378
0.290007	-0.214342	173.192966	-0.492338
0.225040	-0.221169	182.845113	-0.492849
0.145190	-0.213018	185.132417	-0.496033
0.091152	-0.194024	175.175124	-0.501334
0.023126	-0.175195	184.399113	-0.501499
-0.035877	-0.161218	173.348351	-0.505418
-0.058433	-0.142951	173.638341	-0.509915
-0.099820	-0.107911	181.749082	-0.511924
-0.093587	-0.048302	175.884880	-0.514519
-0.093442	0.028487	189.850015	-0.519543
-0.084539	0.107798	187.522591	-0.519976
-0.079139	0.185224	181.596930	-0.523658
-0.083178	0.268565	178.497795	-0.508566
-0.104658	0.352560	161.020113	-0.473030
-0.136919	0.398246	137.589522	-0.458327
-0.200528	0.359534	105.053289	-0.453360
-0.278935	0.253118	58.250841	-0.447094
-0.364199	0.139258	15.258973	-0.449382
-0.412679	0.050422	-13.089752	-0.452458
-0.441833	-0.022686	-45.365217	-0.455010
-0.431712	-0.078266	-64.686678	-0.459906
-0.393148	-0.103981	-79.744670	-0.464733
-0.306907	-0.099727	-94.805698	-0.467782
-0.223104	-0.077063	-84.319683	-0.470085
-0.105013	-0.051323	-85.713005	-0.472138
0.030108	-0.032933	-62.532992	-0.471640
0.123115	-0.024160	-41.765522	-0.473958
0.256021	-0.012117	-22.032521	-0.476316
0.323286	-0.000961	20.106418	-0.476996
0.399632	-0.004005	45.732914	-0.482269
0.429841	-0.026667	75.417920	-0.485710
0.449208	-0.065579	105.884497	-0.485131
0.431195	-0.111836	125.762163	-0.488278
0.407389	-0.151762	143.931225	-0.489377
0.354271	-0.182933	169.245552	-0.490966
0.295313	-0.206261	173.501238	-0.491954
0.235763	-0.217119	182.012789	-0.494130
0.150720	-0.211670	186.545884	-0.495665
0.098811	-0.193925	176.758833	-0.500628
0.028404	-0.175675	183.693130	-0.503214
-0.026940	-0.162007	174.357895	-0.505119
-0.058251	-0.145722	172.195328	-0.510883
-0.090655	-0.114655	179.268642	-0.512960
-0.094834	-0.057728	176.672395	-0.514561
-0.088589	0.018156	188.140618	-0.519488
-0.079799	0.097503	190.964616	-0.520760
-0.073087	0.177678	184.702312	-0.523514
-0.072552	0.258935	183.227164	-0.516482
-0.093725	0.341746	167.928611	-0.482560
-0.124264	0.401053	144.867266	-0.462640
-0.182138	0.384597	117.627191	-0.454602
-0.259629	0.288081	70.409549	-0.449520
-0.346036	0.169942	27.908284	-0.448746
-0.411144	0.073268	-5.169518	-0.452750
-0.433315	-0.001452	-36.454258	-0.453070
-0.449454	-0.059509	-58.747962	-0.459054
-0.401929	-0.092906	-75.730964	-0.464257
-0.337777	-0.098217	-93.254470	-0.465791
-0.243450	-0.077411	-89.035287	-0.468853
-0.142615	-0.048908	-86.237957	-0.471260
0.005067	-0.026518	-69.976225	-0.470768
0.092701	-0.017019	-42.332248	-0.474100
0.228279	-0.006936	-30.094771	-0.477853
0.310219	0.004030	11.841253	-0.476212
0.375668	0.004086	40.207798	-0.479169
0.428778	-0.015747	65.869119	-0.484908
0.441154	-0.052158	100.804583	-0.483605
0.436267	-0.099804	120.833716	-0.485739
0.413572	-0.141649	138.982949	-0.488741
0.369926	-0.171830	168.157777	-0.486667
0.306571	-0.195224	173.400278	-0.488104
0.257884	-0.209719	179.404033	-0.490523
0.167296	-0.208505	190.404174	-0.491041
0.113338	-0.193374	177.008187	-0.494508
0.050446	-0.173904	184.708787	-0.498010
-0.017891	-0.158246	181.960640	-0.500288
-0.046921	-0.144297	171.727606	-0.504656
-0.082857	-0.120879	181.403745	-0.509774
-0.097174	-0.075593	176.934233	-0.511109
-0.089164	-0.007621	183.674056	-0.515178
-0.084099	0.072749	194.036819	-0.519255
-0.076805	0.151166	186.651290	-0.518498
-0.072114	0.228537	182.844021	-0.519070
-0.089423	0.310228	175.418094	-0.491814
-0.115379	0.383967	152.206807	-0.463924
-0.159305	0.398372	128.885844	-0.454107
-0.234475	0.324819	89.580869	-0.446615
-0.316186	0.206527	38.100344	-0.443819
-0.391589	0.103507	8.618845	-0.447477
-0.426957	0.026590	-23.217851	-0.450165
-0.442589	-0.037089	-51.685854	-0.451198
-0.415930	-0.079729	-64.814688	-0.456526
-0.364898	-0.095714	-90.254296	-0.461510
-0.263980	-0.083883	-87.985188	-0.462864
-0.191321	-0.061635	-87.605438	-0.467115
-0.036237	-0.038345	-77.307538	-0.467457
0.052858	-0.026251	-50.355165	-0.467432
0.190317	-0.015785	-37.495226	-0.470564
0.274804	-0.002601	-1.365786	-0.470893
0.363004	0.004378	27.827819	-0.474198
0.409314	-0.007904	60.379426	-0.479910
0.436848	-0.041571	87.757019	-0.480235
0.446450	-0.085476	118.877630	-0.481598
0.413456	-0.129914	133.799148	-0.485456
0.395412	-0.162489	158.612949	-0.483137
0.318108	-0.188761	176.907488	-0.483649
0.280718	-0.207787	176.377140	-0.486661
0.187825	-0.212157	193.019372	-0.488001
0.131760	-0.200558	182.267653	-0.489389
0.063408	-0.182272	183.983737	-0.494864
-0.000545	-0.168013	185.532212	-0.497316
-0.044242	-0.156902	174.377660	-0.501764
-0.079060	-0.136855	181.074464	-0.505719
-0.098163	-0.095076	180.119386	-0.508211
-0.097455	-0.031113	182.449190	-0.510359
-0.088440	0.045570	190.933668	-0.516135
-0.084084	0.124553	187.909291	-0.515377
-0.074035	0.206919	186.199700	-0.519245
-0.089732	0.293391	177.729118	-0.497861
-0.108923	0.372390	157.463171	-0.465717
-0.154116	0.398352	135.314221	-0.454669
-0.222293	0.338854	97.161827	-0.447674
-0.305457	0.228461	47.657157	-0.443502
-0.387823	0.120554	11.038599	-0.444827
-0.426164	0.035399	-18.896088	-0.448488
-0.455667	-0.034020	-48.895318	-0.449559
-0.423350	-0.080490	-65.276978	-0.456963
-0.390733	-0.101300	-88.378103	-0.461982
-0.280629	-0.092822	-90.735893	-0.464440
-0.217926	-0.068739	-88.034310	-0.467181
-0.056728	-0.043981	-83.463254	-0.469291
0.032356	-0.030833	-54.252421	-0.467216
0.170074	-0.021045	-44.473953	-0.469479
0.265527	-0.007853	-6.939551	-0.471458
0.348058	0.000884	21.338916	-0.471845
0.411046	-0.007874	54.752345	-0.477281
0.429500	-0.034991	80.038273	-0.479215
0.454107	-0.076320	108.699751	-0.478098
0.413143	-0.123952	130.084493	-0.483233
0.401581	-0.162369	145.769248	-0.486077
0.325773	-0.191858	173.928102	-0.483761
0.284264	-0.212926	171.543641	-0.486045
0.203926	-0.220148	185.302283	-0.488086
0.133608	-0.209681	183.760987	-0.488311
0.079213	-0.189764	176.805196	-0.493377
0.007365	-0.170874	184.352893	-0.495289
-0.033810	-0.156605	169.949544	-0.496547
-0.068664	-0.139488	175.049563	-0.501685
-0.093279	-0.108735	175.118310	-0.505445
-0.095303	-0.054544	176.511546	-0.506561
-0.088275	0.020780	186.717631	-0.511058
-0.080436	0.103719	184.497595	-0.512828
-0.074439	0.187470	180.925453	-0.513500
-0.079848	0.268294	175.034494	-0.500101
-0.105597	0.346153	157.040232	-0.467639
-0.143239	0.384401	133.165088	-0.452126
-0.207391	0.348040	101.057664	-0.445397
-0.292252	0.246203	55.828451	-0.440143
-0.366609	0.132323	15.661330	-0.440597
-0.424181	0.042494	-15.453811	-0.443668
-0.442392	-0.025653	-42.258211	-0.444537
-0.435335	-0.074614	-63.752469	-0.450515
-0.386967	-0.099255	-81.737619	-0.454373
-0.310323	-0.095903	-90.517673	-0.457188
-0.214730	-0.074765	-91.831636	-0.459528
-0.097052	-0.049007	-81.092926	-0.462068
0.022235	-0.033706	-66.263644	-0.461733
0.141481	-0.023582	-44.179846	-0.463627
0.240041	-0.013538	-18.058903	-0.467854
0.333289	-0.005028	11.813674	-0.467282
0.387140	-0.009692	47.294370	-0.470404
0.425546	-0.031145	70.356096	-0.476473
0.437182	-0.070125	101.054244	-0.475413
0.420593	-0.117891	124.339209	-0.476764
0.393748	-0.160383	140.522190	-0.481741
0.339629	-0.190701	162.929605	-0.479525
0.288041	-0.210135	172.866138	-0.481918
0.218424	-0.220227	179.100149	-0.484055
0.152937	-0.216803	183.287291	-0.482466
0.085296	-0.200528	178.631611	-0.488474
0.031609	-0.180788	179.933382	-0.494179
-0.025663	-0.164798	177.387429	-0.494286
-0.053503	-0.147589	173.795883	-0.498909
-0.080537	-0.116530	177.742184	-0.503639
-0.087516	-0.063429	177.920195	-0.503507
-0.080780	0.006789	184.790141	-0.509055
-0.074379	0.083859	189.190294	-0.511041
-0.070415	0.161630	183.467839	-0.512500
-0.074995	0.241989	178.129658	-0.506664
-0.095070	0.322007	163.157959	-0.474040
-0.131209	0.376861	140.166140	-0.452683
-0.189227	0.358962	110.771945	-0.445945
-0.264557	0.264760	68.385685	-0.442033
-0.354321	0.152290	21.729946	-0.439485
-0.408267	0.060053	-7.819122	-0.443857
-0.436519	-0.011738	-37.900370	-0.447324
-0.437928	-0.068547	-60.541544	-0.450071
-0.394805	-0.099910	-74.199289	-0.454698
-0.324598	-0.102827	-94.029188	-0.459813
-0.228007	-0.082658	-83.877361	-0.461215
-0.130896	-0.058590	-88.116465	-0.463515
0.022438	-0.039448	-67.051840	-0.464476
0.097442	-0.030517	-45.084519	-0.464369
0.248278	-0.019767	-31.869814	-0.468272
0.309732	-0.010191	12.993327	-0.470186
0.391506	-0.012111	35.534514	-0.472508
0.429573	-0.031202	69.302905	-0.477882
0.445853	-0.067867	97.166833	-0.478599
0.438069	-0.115180	119.555639	-0.478705
0.410484	-0.157156	138.111720	-0.483282
0.370116	-0.186896	162.609436	-0.483198
0.302884	-0.208492	173.243079	-0.481897
0.258075	-0.220781	175.720695	-0.486814
0.167778	-0.219334	190.492916	-0.485965
0.114175	-0.204810	175.967518	-0.488950
0.056898	-0.184441	182.584772	-0.493530
-0.013677	-0.169602	180.798381	-0.496236
-0.033033	-0.156041	169.124991	-0.499410
-0.074117	-0.130927	182.494070	-0.505454
-0.080625	-0.081951	175.467429	-0.505449
-0.076963	-0.009811	183.857690	-0.507842
-0.070027	0.071824	191.818701	-0.512071
-0.069767	0.149487	182.972558	-0.512822
-0.067063	0.226750	179.389879	-0.507276
-0.093803	0.310458	167.019667	-0.476697
-0.124299	0.377158	142.959191	-0.454093
-0.174452	0.373355	116.425122	-0.443843
-0.258397	0.285354	73.619395	-0.440177
-0.338512	0.166452	27.990845	-0.437870
-0.409367	0.069132	-5.902176	-0.440373
-0.435342	-0.003544	-32.496953	-0.444823
-0.446229	-0.063249	-59.507597	-0.446950
-0.402759	-0.100477	-74.001422	-0.453070
-0.341490	-0.109236	-89.031556	-0.457848
-0.242370	-0.090575	-94.803187	-0.458766
-0.139682	-0.062661	-80.995832	-0.460986
-0.005595	-0.042140	-74.707165	-0.463972
