MBK	ACC	OVV	EGG
0.067431	-0.078873	34.131762	-0.042466
-0.127738	-0.100301	49.389927	-0.064882
0.096658	-0.081224	48.686842	-0.057517
0.173211	-0.074764	57.021690	-0.062623
0.337897	-0.061772	64.070875	-0.061055
0.390067	-0.053534	76.565266	-0.062922
0.433964	-0.040316	86.246699	-0.061215
0.374552	-0.032525	97.131694	-0.063410
0.313453	-0.018670	106.657880	-0.062424
0.166352	-0.004267	115.731548	-0.065347
0.034952	0.014979	118.741115	-0.064578
-0.113670	0.035198	120.567970	-0.064642
-0.229408	0.065760	118.792804	-0.061973
-0.355387	0.098014	113.988759	-0.027807
-0.452240	0.127769	104.234906	0.004876
-0.537277	0.143163	93.259494	0.022094
-0.621867	0.145967	78.008207	0.032324
-0.763913	0.132893	57.331655	0.036491
-0.827666	0.111655	35.425276	0.037562
-0.737859	0.084540	19.317740	0.033944
-0.576120	0.058189	7.188265	0.031679
-0.318903	0.035351	-0.051579	0.027637
0.068961	0.021986	0.302379	0.024624
0.371066	0.015720	6.251256	0.021092
0.608467	0.011036	14.163980	0.016922
0.724817	0.003298	24.513152	0.011006
0.731272	-0.008539	35.451059	0.006814
0.621523	-0.023867	45.731166	0.001156
0.461148	-0.041257	51.985971	-0.007248
0.247978	-0.059749	56.995518	-0.014048
0.083476	-0.076606	60.841424	-0.018784
-0.084786	-0.092084	60.604574	-0.028023
-0.211107	-0.102214	57.016961	-0.032758
-0.262352	-0.108372	53.932586	-0.040756
-0.260181	-0.108504	50.469375	-0.047523
-0.240767	-0.105466	46.685313	-0.052065
-0.142489	-0.099839	44.941402	-0.056262
-0.038257	-0.091121	47.234435	-0.060517
0.100651	-0.080955	51.118922	-0.060827
0.229934	-0.069820	57.703093	-0.062723
0.345546	-0.058951	67.173848	-0.065337
0.405827	-0.049800	78.683418	-0.067351
0.415385	-0.039898	88.949070	-0.069193
0.361308	-0.029105	99.227741	-0.069141
0.272412	-0.015883	108.867417	-0.067512
0.136064	-0.000453	115.860917	-0.069457
0.000541	0.019463	119.111969	-0.067606
-0.134759	0.041859	120.223483	-0.069021
-0.249589	0.072319	117.840961	-0.057524
-0.372485	0.105711	111.286659	-0.020391
-0.464631	0.133049	101.236677	0.007049
-0.538019	0.145922	89.592180	0.022930
-0.652615	0.143339	72.999131	0.030172
-0.785466	0.128615	51.665620	0.034609
-0.817866	0.105146	31.172702	0.034068
-0.713147	0.078088	15.610365	0.032154
-0.540314	0.051459	4.355420	0.027563
-0.254004	0.029636	-1.928894	0.024022
0.117060	0.018495	-0.816324	0.021857
0.416172	0.012541	5.407178	0.017362
0.631676	0.007331	13.645968	0.012835
0.735443	-0.000901	24.022088	0.009216
0.735385	-0.013651	35.304968	0.006313
0.621052	-0.029267	45.283335	-0.000885
0.452052	-0.046440	51.922439	-0.007757
0.264949	-0.064114	57.440297	-0.014417
0.089621	-0.081258	60.848024	-0.020591
-0.078960	-0.095186	60.139597	-0.027057
-0.195488	-0.105075	57.665684	-0.035051
-0.244717	-0.109496	54.571482	-0.042139
-0.259956	-0.108884	50.622548	-0.045817
-0.231988	-0.105783	47.016918	-0.052088
-0.133737	-0.099589	45.730999	-0.058261
-0.030075	-0.090006	47.852303	-0.060872
0.105272	-0.078584	51.567965	-0.062792
0.242881	-0.068185	58.629935	-0.063722
0.360083	-0.057284	68.082307	-0.062264
0.414566	-0.046842	79.028662	-0.063541
0.423541	-0.036037	89.631049	-0.062211
0.378109	-0.024544	99.001953	-0.063136
0.278031	-0.010849	109.920044	-0.062415
0.135639	0.005702	116.410393	-0.064047
0.000543	0.025838	119.203549	-0.059130
-0.143186	0.049445	120.019814	-0.061509
-0.275385	0.079637	117.007102	-0.046846
-0.397456	0.111852	109.696696	-0.006127
-0.487338	0.136029	99.432029	0.016611
-0.570915	0.144767	87.066230	0.031381
-0.686003	0.138654	69.472902	0.036497
-0.809637	0.121496	47.747078	0.038397
-0.807618	0.098056	27.779821	0.037877
-0.676357	0.071101	13.544362	0.036356
-0.487961	0.045115	2.948978	0.032787
-0.166035	0.026492	-1.912465	0.027934
0.190292	0.016209	0.388419	0.024793
0.476099	0.012113	7.127851	0.020338
0.658752	0.006781	15.866546	0.016354
0.758244	-0.002572	26.727773	0.013051
0.720158	-0.015475	37.755524	0.005974
0.596348	-0.032096	46.901768	0.001771
0.422749	-0.049407	53.452387	-0.004399
0.235056	-0.067566	58.938161	-0.013411
0.052938	-0.084203	61.939118	-0.020113
-0.107677	-0.098223	60.544243	-0.027945
-0.211965	-0.106096	57.004503	-0.034980
-0.257034	-0.109078	54.171073	-0.039801
-0.265849	-0.107452	50.468039	-0.045441
-0.219292	-0.103793	46.734670	-0.050690
-0.124463	-0.097293	45.793761	-0.053359
-0.012246	-0.087361	48.010335	-0.057421
0.124910	-0.075766	52.118549	-0.059057
0.268631	-0.064905	59.511061	-0.058271
0.378166	-0.053842	69.668946	-0.059253
0.425391	-0.042937	80.639176	-0.060782
0.433229	-0.031512	90.864404	-0.060670
0.376816	-0.019291	101.583324	-0.060436
0.263630	-0.004801	110.838012	-0.060799
0.118191	0.011050	116.780330	-0.061254
-0.022057	0.030665	119.325326	-0.061047
-0.167452	0.055307	119.129571	-0.062785
-0.299971	0.086988	115.437838	-0.038927
-0.417855	0.117942	107.480314	-0.005741
-0.491931	0.138643	97.149794	0.015155
-0.586120	0.143883	83.941056	0.027581
-0.711945	0.135663	64.731094	0.032034
-0.806839	0.116970	42.946831	0.035518
-0.765324	0.093491	24.356925	0.035002
-0.623733	0.064738	11.234089	0.032516
-0.421590	0.040263	1.351693	0.027127
-0.076790	0.023504	-2.347612	0.024528
0.266502	0.016230	1.132179	0.020668
0.524137	0.012111	8.284016	0.016640
0.695347	0.006248	17.713942	0.013490
0.773239	-0.004377	28.596624	0.007200
0.711489	-0.018044	39.644966	0.003203
0.571265	-0.034654	48.262579	-0.002233
0.399204	-0.051978	54.487567	-0.009604
0.212497	-0.070471	60.055423	-0.016357
0.030006	-0.086792	62.144042	-0.022726
-0.125116	-0.100071	59.792214	-0.031521
-0.208997	-0.106265	56.521777	-0.037732
-0.250933	-0.107719	53.541578	-0.043700
-0.263573	-0.105984	49.468366	-0.049515
-0.201473	-0.101540	46.229911	-0.053228
-0.109356	-0.093707	46.161689	-0.057950
0.000351	-0.083766	48.500431	-0.058830
0.146938	-0.072496	53.302126	-0.059011
0.287498	-0.060889	61.207670	-0.058903
0.383261	-0.050200	71.560615	-0.060868
