MBK	ACC	OVV	EGG
-0.251484	-0.210316	10.109777	0.101512
-0.356741	-0.185488	18.614692	0.089846
-0.282170	-0.049353	8.309253	0.086050
-0.256727	0.081638	3.460052	0.072726
-0.196436	0.134208	7.528838	0.061216
-0.080617	0.127008	37.157349	0.046033
0.056874	0.069835	29.786211	0.038383
0.122027	-0.024417	40.095582	0.031048
0.195736	-0.127745	76.950084	0.023659
0.295735	-0.213229	81.787197	0.015935
0.285566	-0.259466	106.073418	0.007744
0.334041	-0.244644	133.852615	-0.003155
0.353156	-0.186986	129.235111	-0.013437
0.304165	-0.130622	140.718475	-0.022171
0.295033	-0.101902	155.707747	-0.031993
0.264994	-0.104097	155.655235	-0.048359
0.212092	-0.128296	150.421597	-0.060978
0.153973	-0.149613	158.459002	-0.070215
0.115305	-0.173851	146.373478	-0.076105
0.050251	-0.196807	138.896707	-0.080913
-0.004926	-0.193315	147.494463	-0.082329
-0.022406	-0.153509	133.364335	-0.090332
-0.076659	-0.096455	130.534973	-0.089732
-0.081620	-0.031565	129.851406	-0.091894
-0.081584	0.033378	126.733702	-0.093411
-0.077084	0.098320	123.494494	-0.096514
-0.071116	0.164808	131.451268	-0.094677
-0.043689	0.241413	125.291199	-0.095612
-0.027210	0.339586	122.015758	-0.083039
-0.025513	0.510631	122.065939	0.039225
-0.011025	0.640363	117.061890	0.094794
-0.019274	0.530765	97.910325	0.105396
-0.054995	0.296878	79.259037	0.112754
-0.124227	0.124336	34.873697	0.111370
-0.251634	-0.000158	50.740636	0.110758
-0.230948	-0.137017	41.632924	0.105491
-0.284356	-0.212983	11.095370	0.097485
-0.348116	-0.156990	20.783078	0.087571
-0.263883	-0.010249	5.629762	0.082910
-0.251882	0.101923	3.426821	0.067887
-0.169795	0.136302	13.616410	0.060943
-0.048546	0.116933	38.339959	0.046527
0.080580	0.057909	25.389402	0.037947
0.130431	-0.035426	50.236618	0.027790
0.226113	-0.140365	77.444433	0.021153
0.293740	-0.227074	82.493533	0.011234
0.283475	-0.263659	112.807422	0.006205
0.336821	-0.234198	133.488802	-0.004679
0.337571	-0.174191	128.081119	-0.015148
0.292119	-0.125630	146.367879	-0.025971
0.286293	-0.099300	154.734046	-0.037980
0.246704	-0.100940	152.608243	-0.052523
0.190022	-0.121876	151.789756	-0.060602
0.138333	-0.146565	157.387542	-0.071817
0.096165	-0.178862	142.258286	-0.073513
0.023576	-0.196457	142.097383	-0.080975
-0.018820	-0.181093	144.568940	-0.081499
-0.046064	-0.135582	132.563512	-0.089447
-0.090572	-0.077297	130.871632	-0.087645
-0.091740	-0.011717	129.813345	-0.095163
-0.089432	0.051082	124.323624	-0.091334
-0.084451	0.112414	124.412684	-0.096608
-0.077924	0.178016	129.335475	-0.092976
-0.044943	0.255686	123.870155	-0.097043
-0.035089	0.362404	123.482311	-0.068381
-0.027929	0.536785	121.083369	0.058595
-0.017706	0.630267	111.934217	0.097361
-0.032868	0.486577	94.904707	0.109597
-0.070438	0.258847	71.630130	0.115703
-0.153829	0.100522	32.652280	0.113663
-0.266472	-0.024317	53.288998	0.111714
-0.235649	-0.155687	31.799588	0.105258
-0.312068	-0.212121	11.697785	0.098491
-0.344504	-0.137857	18.281309	0.089977
-0.265826	0.007964	3.393836	0.082407
-0.252189	0.106459	2.970121	0.068878
-0.157911	0.131323	19.154694	0.059495
-0.037227	0.102609	39.684251	0.045075
0.082364	0.037233	25.858031	0.038175
0.126549	-0.058784	58.068156	0.027920
0.232108	-0.161380	80.085548	0.019771
0.280185	-0.242159	86.930510	0.011398
0.275615	-0.267546	117.027878	0.002516
0.327447	-0.231156	133.508100	-0.007981
0.312965	-0.171486	128.147224	-0.017103
0.272155	-0.129815	148.698063	-0.028083
0.266328	-0.110197	153.169350	-0.040148
0.219590	-0.116852	151.346020	-0.055462
0.167226	-0.138121	150.510161	-0.063062
0.118521	-0.162623	156.652866	-0.072763
0.079466	-0.190920	139.509316	-0.075375
0.009254	-0.203864	145.017950	-0.082620
-0.020924	-0.182217	143.071601	-0.081921
-0.051782	-0.133897	132.583176	-0.089526
-0.090048	-0.075807	132.634465	-0.087711
-0.089556	-0.011137	130.738441	-0.095860
-0.087150	0.054264	124.364104	-0.091244
-0.088831	0.117121	128.327930	-0.100331
-0.076234	0.187743	130.460000	-0.090393
-0.053488	0.276602	124.711864	-0.102692
-0.049451	0.407420	123.356016	-0.036500
-0.044508	0.581737	120.924272	0.079403
-0.041416	0.602065	107.213858	0.096219
-0.068467	0.406412	89.475525	0.111632
-0.114477	0.188675	57.150632	0.111304
-0.224527	0.046762	32.273912	0.113164
-0.295032	-0.083208	55.050922	0.106369
-0.266773	-0.201456	18.107509	0.102081
-0.373384	-0.216053	13.307591	0.094422
-0.341603	-0.105448	10.914273	0.085553
-0.284521	0.038092	1.902090	0.077511
-0.251289	0.112206	4.607481	0.065279
-0.136591	0.118279	27.685484	0.053694
-0.006500	0.076424	34.775035	0.041999
0.090370	-0.002519	31.220222	0.035171
0.145965	-0.106855	68.513689	0.027155
0.257928	-0.206675	81.089599	0.016327
0.269295	-0.274028	94.757537	0.010331
0.285809	-0.280055	126.925971	0.001381
0.328553	-0.231235	130.106490	-0.009057
0.288267	-0.171906	132.884502	-0.017804
0.263635	-0.134623	153.542431	-0.031329
0.251566	-0.122442	152.481194	-0.043304
0.193450	-0.139101	151.669149	-0.058376
0.142592	-0.162441	154.157937	-0.066988
0.094929	-0.187123	153.061967	-0.074792
0.046015	-0.214302	137.823957	-0.076636
-0.022483	-0.220165	148.320049	-0.084405
-0.040508	-0.190430	137.579346	-0.083512
-0.087806	-0.137688	130.825490	-0.090258
-0.110070	-0.076009	131.987910	-0.091386
-0.106337	-0.011656	130.108151	-0.096946
-0.106583	0.049249	123.542402	-0.091953
-0.102697	0.112149	130.034809	-0.097863
-0.080266	0.186497	127.174216	-0.089309
-0.061388	0.274777	124.262307	-0.097111
-0.056018	0.420410	121.233353	-0.004345
-0.046997	0.590465	119.759904	0.092020
-0.047651	0.562452	103.557872	0.101383
-0.076559	0.344019	88.173344	0.114785
-0.125498	0.141767	45.999810	0.112351
-0.253918	0.008709	38.091701	0.114168
-0.282321	-0.126912	52.660887	0.104054
-0.277839	-0.234477	12.713185	0.101290
