MBK	ACC	OVV	EGG
0.292119	-0.222683	171.458552	-0.493318
0.195203	-0.229805	185.722640	-0.495991
0.100219	-0.220063	183.618634	-0.500364
0.025867	-0.202346	174.714868	-0.501874
-0.048460	-0.184935	184.308536	-0.506870
-0.103935	-0.171928	173.458938	-0.510871
-0.120186	-0.153631	176.634148	-0.511787
-0.137038	-0.116621	183.281984	-0.517167
-0.114640	-0.056071	184.702900	-0.520883
-0.082599	0.017767	197.295642	-0.519939
-0.051452	0.092484	199.463905	-0.525255
-0.023405	0.167326	195.935549	-0.527029
-0.013670	0.241508	192.320606	-0.522929
-0.020191	0.314624	179.338672	-0.499580
-0.059845	0.371490	157.179808	-0.474190
-0.111141	0.375245	129.897569	-0.462470
-0.203015	0.299569	88.137601	-0.458970
-0.294085	0.184519	40.572487	-0.456246
-0.397116	0.085754	6.904529	-0.456366
-0.432271	0.011739	-26.186208	-0.460910
-0.476654	-0.050836	-52.500529	-0.464405
-0.452558	-0.093431	-71.564412	-0.466943
-0.405512	-0.106887	-89.027275	-0.472923
-0.314384	-0.091520	-89.455854	-0.473935
-0.227231	-0.066199	-85.166221	-0.473324
-0.077590	-0.044887	-76.628351	-0.478035
0.035690	-0.034729	-47.854971	-0.476962
0.165380	-0.029059	-35.035065	-0.478307
0.291147	-0.019371	3.030618	-0.481421
0.366399	-0.015937	36.778164	-0.485078
0.449866	-0.027266	61.439558	-0.488766
0.475478	-0.061603	95.451108	-0.491968
0.491905	-0.109189	118.585698	-0.492798
0.458615	-0.153569	134.408754	-0.492653
0.429957	-0.183429	159.795981	-0.494879
0.345117	-0.206664	175.398068	-0.493619
0.285371	-0.224098	177.607657	-0.493522
0.180132	-0.227718	189.602210	-0.496702
0.097611	-0.215973	183.465249	-0.498305
0.019198	-0.198493	183.127634	-0.500764
-0.058001	-0.182226	185.912625	-0.505739
-0.104371	-0.167954	174.472570	-0.507181
-0.126371	-0.146609	182.861825	-0.510334
-0.143357	-0.108237	182.406250	-0.515522
-0.112754	-0.046078	186.513723	-0.515357
-0.093584	0.028355	198.990131	-0.518739
-0.054799	0.103821	192.848616	-0.522608
-0.035890	0.175733	194.589278	-0.523244
-0.023862	0.252557	187.744095	-0.519937
-0.039833	0.324273	171.994925	-0.493447
-0.068720	0.375567	151.936814	-0.468837
-0.134735	0.366942	121.345631	-0.460473
-0.210946	0.280928	77.823317	-0.455754
-0.314807	0.166798	33.595020	-0.452360
-0.395548	0.072977	-2.644198	-0.456780
-0.438942	0.001076	-33.161930	-0.460278
-0.461144	-0.059448	-57.912137	-0.461727
-0.444651	-0.098244	-76.910584	-0.467778
-0.380725	-0.107454	-91.326639	-0.472748
-0.297231	-0.089540	-88.656510	-0.473378
-0.200125	-0.064754	-88.523608	-0.475284
-0.051038	-0.045565	-71.126556	-0.477425
0.052165	-0.036379	-50.053693	-0.475028
0.197292	-0.027331	-28.504028	-0.478071
0.294013	-0.017000	5.248241	-0.480832
0.393837	-0.014124	38.721227	-0.484174
0.439348	-0.031245	67.409272	-0.489968
0.492623	-0.067318	93.331451	-0.490416
0.473622	-0.115370	123.540046	-0.489590
0.460999	-0.157543	134.005409	-0.493519
0.412554	-0.186957	163.337621	-0.494090
0.334579	-0.209759	173.811140	-0.492815
0.268492	-0.224963	175.039397	-0.496927
0.164711	-0.226190	188.059702	-0.498310
0.084067	-0.214189	179.042384	-0.498962
0.002402	-0.196330	181.471494	-0.505276
-0.066047	-0.183659	181.811764	-0.506956
-0.115496	-0.172051	173.393037	-0.509636
-0.131391	-0.148705	179.877453	-0.514386
-0.143067	-0.103180	181.905528	-0.516394
-0.112391	-0.035239	188.155915	-0.518684
-0.088947	0.041295	197.817333	-0.523003
-0.051992	0.117457	197.148061	-0.523810
-0.034452	0.188390	194.001431	-0.525539
-0.024088	0.258683	186.982226	-0.521693
-0.046197	0.327028	171.044843	-0.489846
-0.076334	0.374197	149.677774	-0.469464
-0.143304	0.359889	119.219011	-0.462553
-0.226396	0.273418	72.769899	-0.456150
-0.323153	0.157952	31.923542	-0.456636
-0.406102	0.061417	-6.521709	-0.459165
-0.445088	-0.011714	-35.352038	-0.460765
-0.469150	-0.068667	-58.737584	-0.464076
-0.436263	-0.103265	-78.722545	-0.471722
-0.382997	-0.108941	-90.561613	-0.472767
-0.287659	-0.088418	-90.713975	-0.475881
-0.188850	-0.062090	-85.273942	-0.478683
-0.048326	-0.041850	-70.462720	-0.478354
0.063364	-0.031694	-48.166538	-0.479499
0.200018	-0.024250	-25.516501	-0.482991
0.296522	-0.018009	7.486064	-0.483587
0.387503	-0.018033	41.010202	-0.487975
0.440753	-0.034655	68.202259	-0.491334
0.476843	-0.071606	96.598958	-0.489061
0.469579	-0.120700	122.569283	-0.491691
0.449310	-0.162318	140.482173	-0.496278
0.399513	-0.190730	164.349210	-0.493308
0.331270	-0.210700	173.459290	-0.495691
0.256105	-0.223015	181.481421	-0.496923
0.160818	-0.223449	186.024404	-0.497026
0.082212	-0.212699	181.647111	-0.500098
-0.002321	-0.194699	182.633794	-0.504648
-0.064445	-0.179072	179.074790	-0.504089
-0.110292	-0.164464	176.627631	-0.510436
-0.134097	-0.142293	179.847715	-0.514015
-0.136402	-0.096779	181.208221	-0.514469
-0.114234	-0.028307	190.650891	-0.518220
-0.091119	0.049322	194.761470	-0.523029
-0.055520	0.125518	193.508876	-0.522336
-0.043800	0.198700	192.021994	-0.525699
-0.035190	0.274428	180.671928	-0.517118
-0.056228	0.340166	166.156159	-0.483966
-0.090996	0.376917	143.881265	-0.467554
-0.163572	0.346086	108.693573	-0.458812
-0.236748	0.249372	65.540509	-0.452790
-0.345142	0.135191	21.193981	-0.454752
-0.402341	0.047003	-10.844967	-0.455526
-0.445455	-0.021024	-39.384892	-0.457982
-0.449774	-0.074260	-63.840102	-0.464251
-0.425551	-0.103963	-77.226005	-0.467626
-0.345948	-0.104154	-92.251193	-0.469852
-0.268050	-0.082977	-85.330357	-0.473925
-0.158924	-0.058007	-84.158755	-0.475107
-0.012894	-0.039945	-64.452135	-0.474601
0.083295	-0.031257	-41.137436	-0.478435
0.225055	-0.022951	-22.833874	-0.478679
0.313176	-0.015772	14.319006	-0.480364
0.400280	-0.017313	46.486687	-0.487584
0.442053	-0.037206	71.680192	-0.488859
0.487445	-0.075957	103.896595	-0.487477
0.458085	-0.123725	126.232088	-0.491107
0.451974	-0.163564	138.639241	-0.492389
0.387833	-0.192674	169.763322	-0.490632
0.320862	-0.215244	173.405314	-0.493860
0.246817	-0.227552	178.960002	-0.494883
0.149120	-0.222161	187.814004	-0.495738
0.073439	-0.204765	178.508685	-0.501476
-0.002823	-0.186582	182.292667	-0.503255
-0.067527	-0.173621	181.548814	-0.504682
-0.107600	-0.159881	175.024385	-0.510633
-0.123955	-0.131786	182.098390	-0.512595
-0.133641	-0.081633	181.677369	-0.516065
