MBK	ACC	OVV	EGG
-0.118996	-0.059592	38.480048	-0.056365
-0.039946	-0.053168	39.371349	-0.058470
0.078959	-0.046587	43.449602	-0.062682
0.226730	-0.039305	49.499422	-0.064825
0.346411	-0.033199	57.631097	-0.064795
0.397168	-0.026334	65.756377	-0.065852
0.376002	-0.019392	74.047233	-0.066051
0.271344	-0.012930	81.108690	-0.064756
0.140876	-0.005642	87.039063	-0.065394
-0.015208	0.003059	91.657202	-0.065281
-0.128446	0.012799	94.343580	-0.066642
-0.224762	0.026548	94.678729	-0.065341
-0.270933	0.043347	92.555358	-0.067727
-0.307158	0.063841	88.495770	-0.054636
-0.329135	0.086379	82.432332	-0.003593
-0.352076	0.099654	74.652744	0.022101
-0.367961	0.098402	65.608365	0.032625
-0.398832	0.087737	54.876568	0.036697
-0.436972	0.070361	41.454779	0.040403
-0.488596	0.049453	25.134815	0.041217
-0.465391	0.026821	9.318885	0.038410
-0.330858	0.007156	-0.460784	0.034683
-0.082984	-0.003349	-2.099351	0.032021
0.268492	-0.006550	4.561488	0.024980
0.538959	-0.007243	14.974234	0.020631
0.694392	-0.012309	24.315716	0.014700
0.619968	-0.020019	31.998331	0.009236
0.430416	-0.031508	36.172347	0.003684
0.173022	-0.041931	39.375766	-0.003143
0.008858	-0.054018	41.424137	-0.011119
-0.071871	-0.064778	44.215802	-0.016056
-0.062459	-0.071889	46.959899	-0.024272
-0.025888	-0.075538	49.070287	-0.030949
-0.028789	-0.073403	49.055503	-0.038956
-0.059450	-0.070387	46.521829	-0.043861
-0.114676	-0.065988	42.861428	-0.049810
-0.146560	-0.061124	39.919245	-0.053462
-0.121152	-0.055769	39.464583	-0.057113
-0.014882	-0.049662	42.281490	-0.059416
0.117705	-0.043497	47.647832	-0.061401
0.274015	-0.037102	55.068999	-0.062930
0.356750	-0.029710	64.016171	-0.065203
0.376313	-0.022697	72.480215	-0.065614
0.296965	-0.014923	80.143150	-0.067135
0.171908	-0.008186	86.447442	-0.068103
0.010264	-0.000462	91.365886	-0.071455
-0.124851	0.009317	94.456925	-0.072353
-0.228437	0.021088	95.613756	-0.072134
-0.293281	0.036707	94.702713	-0.072364
-0.322209	0.056325	91.251201	-0.069499
-0.349017	0.079744	85.703662	-0.020689
-0.367793	0.096804	78.123552	0.012423
-0.386487	0.100138	69.414880	0.025890
-0.411404	0.091817	59.229164	0.032437
-0.452094	0.076508	46.310984	0.037272
-0.497775	0.056904	30.476976	0.037552
-0.507508	0.033903	13.604619	0.035970
-0.395616	0.013252	1.550744	0.033543
-0.186196	0.000030	-2.573919	0.030628
0.160195	-0.005473	1.590664	0.024518
0.462376	-0.006721	11.468239	0.019226
0.666310	-0.010904	21.250075	0.013710
0.656229	-0.018276	29.552033	0.008280
0.487534	-0.028089	34.604812	0.003185
0.243716	-0.039565	38.050955	-0.004223
0.039102	-0.050271	40.813363	-0.010890
-0.056796	-0.061411	43.533174	-0.017548
-0.079332	-0.071188	46.786116	-0.023529
-0.040397	-0.076134	49.341481	-0.031702
-0.040312	-0.076099	49.736865	-0.037251
-0.058792	-0.072514	47.864404	-0.043838
-0.112246	-0.068054	44.394721	-0.049246
-0.140028	-0.063362	41.518989	-0.053050
-0.129900	-0.057451	40.611371	-0.058007
-0.038155	-0.051166	42.531158	-0.059458
0.083578	-0.044463	46.981976	-0.062189
0.233901	-0.037532	53.723040	-0.065085
0.330569	-0.031324	61.926145	-0.065649
0.370572	-0.024433	70.003784	-0.066023
0.320981	-0.017250	78.059199	-0.068837
0.209772	-0.010640	84.744611	-0.067837
0.066306	-0.003344	90.327034	-0.071403
-0.079278	0.006170	94.127961	-0.070142
-0.184549	0.018015	96.202351	-0.071652
-0.266376	0.031977	95.856202	-0.068643
-0.302880	0.049184	93.153788	-0.073039
-0.333677	0.071470	88.391714	-0.042717
-0.349683	0.091727	81.878095	0.007305
-0.372993	0.101167	73.805849	0.023951
-0.387423	0.096582	64.537633	0.035675
-0.420681	0.083475	53.524150	0.039220
-0.461265	0.065732	39.180825	0.043150
-0.500582	0.044930	22.689509	0.041787
-0.443574	0.023409	8.303841	0.039306
-0.285695	0.005731	0.557429	0.032565
-0.005598	-0.002762	0.723227	0.027884
0.329807	-0.005246	8.138045	0.021997
0.571324	-0.006970	17.878367	0.018830
0.671971	-0.012032	26.546947	0.012076
0.567477	-0.021590	33.080657	0.006485
0.366290	-0.032283	37.027921	0.000618
0.134245	-0.043507	40.216841	-0.003133
0.002703	-0.053748	42.719377	-0.012761
-0.063310	-0.064784	45.541293	-0.019013
-0.041345	-0.071359	48.025168	-0.025473
-0.020501	-0.072914	49.400638	-0.034252
-0.027116	-0.070922	48.806302	-0.039867
-0.057679	-0.067424	46.373157	-0.044184
-0.099251	-0.062783	43.060489	-0.051675
-0.114585	-0.057460	40.769647	-0.053993
-0.064985	-0.051404	40.848990	-0.058605
0.041938	-0.044877	44.006564	-0.059823
0.177822	-0.038970	49.738128	-0.064140
0.314883	-0.032565	57.478410	-0.063318
0.381389	-0.025699	65.767715	-0.065999
0.381692	-0.019083	73.899022	-0.064956
0.292325	-0.012125	81.468297	-0.065875
0.161591	-0.005001	87.613636	-0.067353
0.007639	0.004121	92.210866	-0.067032
-0.113217	0.013792	95.043528	-0.066885
-0.209900	0.025488	95.994689	-0.068423
-0.261914	0.040705	94.656877	-0.067535
-0.293437	0.060622	91.122028	-0.062420
-0.320324	0.083725	85.147087	-0.015413
-0.338857	0.099035	77.828692	0.015914
-0.353548	0.100639	69.145349	0.023501
-0.373966	0.090861	59.053595	0.031121
-0.404825	0.075211	46.574787	0.035442
-0.450448	0.055367	31.122742	0.036745
-0.452203	0.033311	14.873403	0.034338
-0.341497	0.012954	3.218405	0.031426
-0.127857	0.000708	-0.581224	0.028223
0.209910	-0.003833	4.173578	0.022205
0.502264	-0.004751	13.998513	0.018817
0.690794	-0.008042	23.759223	0.011576
0.660974	-0.016247	31.551219	0.006756
0.492339	-0.026658	36.048941	0.000720
0.244033	-0.037371	39.435869	-0.005209
0.056512	-0.049049	41.778961	-0.013631
-0.028288	-0.059588	44.574163	-0.018751
-0.036877	-0.067867	47.412566	-0.026560
0.009162	-0.072040	49.719677	-0.033702
0.009218	-0.071650	50.353177	-0.038992
-0.011039	-0.068298	48.511818	-0.045093
-0.070042	-0.063550	45.057674	-0.050387
-0.102707	-0.059770	41.900303	-0.053836
-0.094858	-0.053695	40.943799	-0.057315
-0.001241	-0.047655	42.897581	-0.059990
0.122496	-0.040623	47.700381	-0.063820
0.276236	-0.034055	54.373896	-0.063860
0.372573	-0.028316	62.509954	-0.064238
0.409032	-0.021664	70.610405	-0.064026
0.352256	-0.013900	78.632046	-0.067401
0.239750	-0.006328	85.216454	-0.067326
0.092332	0.000741	90.671921	-0.067670
-0.046552	0.009711	94.184747	-0.067582
-0.147073	0.020118	96.140399	-0.069607
-0.219630	0.033830	95.518570	-0.068771
-0.251303	0.051180	92.877877	-0.072863
-0.284315	0.073780	87.826399	-0.038331
-0.301480	0.093824	80.933961	0.004320
-0.323653	0.100921	72.771242	0.020234
-0.335938	0.095596	63.901087	0.031979
-0.370949	0.082187	52.630685	0.035602
-0.409691	0.063880	38.168456	0.037366
-0.451807	0.043457	21.565754	0.036442
-0.388323	0.020723	7.161333	0.035873
-0.230923	0.005130	0.253155	0.032068
0.063068	-0.001908	1.274477	0.030354
0.390633	-0.003531	9.510107	0.023448
0.622626	-0.006027	19.176852	0.019227
0.701299	-0.012479	28.034978	0.013732
0.570537	-0.021665	34.197010	0.007524
0.361192	-0.032133	38.201657	-0.000333
0.128790	-0.042278	40.979745	-0.006140
0.017146	-0.054290	43.111588	-0.013882
-0.034113	-0.063894	45.807653	-0.020271
0.004962	-0.070709	49.417235	-0.026760
0.018640	-0.071840	50.768082	-0.032971
0.008021	-0.069505	49.786115	-0.040221
-0.041926	-0.065983	46.820434	-0.046848
-0.089451	-0.061588	43.431367	-0.053098
-0.106818	-0.056224	41.488082	-0.056014
-0.045034	-0.049667	42.083474	-0.058859
0.067615	-0.043015	45.850852	-0.062297
0.212448	-0.036789	51.943716	-0.062860
0.341756	-0.029022	59.622854	-0.064966
0.395800	-0.022402	67.629246	-0.067512
0.383055	-0.015095	75.742051	-0.066715
0.281543	-0.008599	82.520275	-0.067092
0.152999	-0.001808	88.415480	-0.067967
-0.003446	0.006597	92.786425	-0.068406
-0.114299	0.015948	95.199336	-0.067899
-0.207754	0.028337	95.713998	-0.070627
-0.250838	0.043403	93.987158	-0.070651
-0.279094	0.063834	90.090370	-0.061285
-0.300568	0.085627	84.403571	-0.013461
-0.317929	0.099775	77.091256	0.015551
-0.334331	0.099824	68.662016	0.027045
-0.364626	0.089845	58.312848	0.032217
-0.404217	0.073456	45.425749	0.036845
