MBK	ACC	OVV	EGG
0.367005	-0.082647	122.506454	-0.071618
0.211468	-0.072513	111.731800	-0.075334
0.068634	-0.055463	105.788090	-0.074401
-0.119482	-0.030188	103.634955	-0.074670
-0.243191	0.003573	100.381055	-0.069976
-0.315555	0.053648	94.611583	-0.068718
-0.336006	0.120689	92.820072	-0.060421
-0.286453	0.183323	87.456876	-0.058579
-0.220102	0.245498	76.835140	0.018304
-0.132699	0.300633	63.431121	0.087380
-0.047965	0.296357	46.051930	0.109677
-0.032577	0.250413	23.119311	0.130751
-0.046421	0.183671	-7.264650	0.141520
-0.114649	0.109959	-9.827579	0.145790
-0.291640	0.052803	-13.429525	0.142687
-0.464164	0.010706	-18.761633	0.135159
-0.442449	-0.015337	-3.698176	0.123930
-0.503780	-0.018777	2.521618	0.110671
-0.429385	-0.002190	8.654425	0.095637
-0.272412	0.027806	32.028507	0.082054
-0.181641	0.058771	53.367991	0.069892
0.068062	0.067715	59.291339	0.058338
0.306838	0.053770	68.649150	0.046019
0.465884	0.030642	73.418251	0.035426
0.599984	-0.000937	76.360013	0.025697
0.584540	-0.037509	73.430306	0.014636
0.557200	-0.071333	74.985302	0.004555
0.432236	-0.101837	60.008414	-0.003125
0.272417	-0.121534	56.383848	-0.010914
0.122702	-0.126061	55.888088	-0.018449
-0.086986	-0.121155	58.073159	-0.025696
-0.186623	-0.108431	59.563196	-0.030848
-0.261837	-0.098764	63.944900	-0.033849
-0.267586	-0.091699	68.799242	-0.037410
-0.168824	-0.089583	80.974422	-0.041031
-0.075446	-0.091303	94.586839	-0.045326
0.119464	-0.089883	108.759447	-0.049755
0.304682	-0.091639	117.464904	-0.056196
0.428800	-0.099768	124.996492	-0.059944
0.534659	-0.104932	127.389322	-0.064133
0.558876	-0.105100	131.205007	-0.068278
0.511357	-0.098045	131.403465	-0.071119
0.404242	-0.088668	125.500538	-0.072543
0.291956	-0.079883	116.791715	-0.075414
0.135799	-0.064988	111.578280	-0.075376
-0.054357	-0.043046	103.266366	-0.076094
-0.173755	-0.010638	101.651119	-0.072112
-0.302453	0.033748	96.132331	-0.071614
-0.354884	0.096237	94.262823	-0.062038
-0.326063	0.163787	87.805982	-0.064291
-0.292341	0.221150	81.555444	-0.014889
-0.204552	0.281176	66.046174	0.074262
-0.135965	0.304038	48.534207	0.102714
-0.087060	0.269593	32.052703	0.123844
-0.094960	0.204708	3.625906	0.136039
-0.155502	0.131230	-17.711668	0.144040
-0.227979	0.067617	-10.389769	0.141256
-0.462823	0.016899	-16.602177	0.135796
-0.488531	-0.015436	-10.515366	0.124188
-0.459927	-0.026880	0.177322	0.113597
-0.504870	-0.012193	10.705649	0.096895
-0.327433	0.017655	21.511512	0.083991
-0.213460	0.047154	48.851790	0.070317
-0.057230	0.064102	59.238304	0.059309
0.212517	0.058767	65.200253	0.046272
0.385152	0.037305	69.006327	0.036658
0.516595	0.008387	79.469493	0.025374
0.543225	-0.028822	71.236433	0.015644
0.514278	-0.065017	75.111424	0.006375
0.431495	-0.095318	64.131164	-0.001656
0.252455	-0.118237	57.011493	-0.011379
0.130557	-0.126335	54.006800	-0.018858
-0.069571	-0.122090	58.673723	-0.027473
-0.215650	-0.109764	57.977870	-0.032145
-0.278556	-0.096596	62.662933	-0.035895
-0.323739	-0.090935	67.541406	-0.038197
-0.257333	-0.088388	75.893021	-0.042683
-0.147059	-0.086479	84.506663	-0.046801
-0.018821	-0.089750	102.575164	-0.052050
0.184125	-0.095128	111.567853	-0.056841
0.327480	-0.101041	119.554912	-0.061361
0.462088	-0.099889	126.591465	-0.064694
0.498585	-0.098442	132.343803	-0.069450
0.480313	-0.097865	128.719477	-0.072162
0.423520	-0.092517	126.817069	-0.074418
0.291991	-0.085179	119.023943	-0.076158
0.154585	-0.071415	112.315393	-0.076502
-0.022024	-0.053468	103.919929	-0.076156
-0.183644	-0.025814	102.781379	-0.073884
-0.279428	0.013419	95.758081	-0.071886
-0.358470	0.076184	95.494257	-0.064818
-0.344058	0.148760	92.085838	-0.063638
-0.317362	0.211860	87.141166	-0.033032
-0.238524	0.280963	70.755127	0.062652
-0.154614	0.314674	50.507509	0.099533
-0.105583	0.285308	34.539289	0.120578
-0.101191	0.224891	7.559905	0.134312
-0.138014	0.148232	-17.224905	0.143716
-0.232770	0.076313	-12.161795	0.142518
-0.446663	0.023205	-20.044666	0.137739
-0.505107	-0.016751	-17.038589	0.126964
-0.475126	-0.034378	-0.685563	0.116646
-0.531969	-0.023989	5.337268	0.100122
-0.360795	0.002711	19.121636	0.086591
-0.248261	0.040701	46.964094	0.072028
-0.122695	0.068112	54.271178	0.060283
0.171520	0.067425	64.533200	0.047758
0.352091	0.044804	73.773703	0.037425
0.490424	0.016444	80.945747	0.025690
0.554695	-0.018021	73.662602	0.016973
0.505512	-0.053332	77.626871	0.005156
0.430422	-0.087098	69.942859	-0.002458
0.268695	-0.117286	56.138337	-0.011396
0.141720	-0.130820	53.532782	-0.018635
-0.069310	-0.131326	56.860399	-0.026507
-0.241190	-0.119779	55.456222	-0.031067
-0.308008	-0.099909	60.784586	-0.035116
-0.383654	-0.090420	64.308683	-0.037575
-0.317139	-0.089719	72.516951	-0.042043
-0.194537	-0.091308	81.002415	-0.045613
-0.076258	-0.090579	102.766197	-0.050362
0.130089	-0.088332	114.267960	-0.054949
0.283175	-0.091767	122.268983	-0.059777
0.431632	-0.096835	128.449384	-0.064067
0.492737	-0.096897	131.757356	-0.068500
0.490766	-0.093170	126.946136	-0.072184
0.422779	-0.083442	127.620554	-0.074301
0.283023	-0.075967	119.651988	-0.074902
0.161576	-0.069188	109.513979	-0.077756
-0.016146	-0.056190	100.459854	-0.077226
-0.212367	-0.031525	97.628010	-0.077138
-0.323514	0.008265	92.052002	-0.074740
-0.435995	0.064556	94.055628	-0.071063
-0.421823	0.135242	88.244376	-0.066086
-0.384167	0.199661	82.512495	-0.053672
-0.308150	0.263715	69.591263	0.041386
-0.201088	0.307944	59.147483	0.093336
-0.156743	0.288809	38.672784	0.114208
-0.101785	0.228436	17.698694	0.131388
-0.118471	0.154097	-13.265447	0.140605
-0.209702	0.082476	-12.515891	0.141700
-0.346176	0.029328	-13.047577	0.137721
-0.514739	-0.010737	-11.789456	0.128332
-0.444155	-0.029598	-2.602122	0.118954
-0.482975	-0.024007	7.786387	0.104778
-0.401869	0.000844	12.802757	0.089792
-0.241460	0.032920	38.960267	0.075960
-0.150764	0.060877	54.941524	0.063729
0.074801	0.067575	62.287968	0.052083
0.306774	0.049616	67.759105	0.040762
0.426411	0.021929	75.763138	0.029814
0.545163	-0.010596	73.968029	0.020430
0.512677	-0.045885	73.234227	0.008212
0.473049	-0.075840	71.616649	-0.001226
0.340264	-0.101066	58.125589	-0.010155
0.204172	-0.119538	54.802167	-0.017863
0.047383	-0.124539	54.843629	-0.026477
-0.137817	-0.118698	52.244739	-0.032962
-0.226670	-0.107058	56.994840	-0.037952
-0.290504	-0.098907	60.811058	-0.040746
-0.301764	-0.092220	68.312049	-0.044938
-0.179332	-0.089692	79.029657	-0.047488
