MBK	ACC	OVV	EGG
-0.006076	-0.017702	315.460191	-0.002752
-0.048019	0.005474	332.880126	-0.002758
-0.053896	0.034558	332.170775	-0.002716
-0.028050	0.066876	312.637595	-0.002709
-0.022544	0.101701	266.702087	-0.002160
-0.084463	0.138437	191.328220	0.000330
-0.215550	0.147806	96.284237	0.001589
-0.362117	0.116131	14.178010	0.001479
-0.472942	0.065531	-110.595822	0.001607
-0.579935	0.013258	-245.451868	0.001533
-0.653238	-0.036207	-163.298680	0.001526
-0.395924	-0.071275	144.554072	0.001663
0.205085	-0.081131	348.529949	0.001543
0.621116	-0.066467	341.983222	0.001591
0.610007	-0.036734	179.714210	0.001635
0.452990	-0.001716	99.404897	0.001641
0.282803	0.026754	120.035537	0.001295
0.057980	0.040455	91.664925	0.000825
-0.193826	0.040344	-30.717593	0.000210
-0.365000	0.027011	-60.190511	-0.000164
-0.337295	0.002517	32.935876	-0.000615
-0.158101	-0.020774	158.835840	-0.001155
-0.035271	-0.034978	215.163821	-0.001437
0.029775	-0.042708	193.919188	-0.001757
0.159332	-0.042640	204.723305	-0.002234
0.303111	-0.035343	222.257026	-0.002404
0.286499	-0.027047	199.777208	-0.002763
0.100315	-0.021361	144.488490	-0.002766
-0.078075	-0.017111	127.182144	-0.002751
-0.121547	-0.017183	143.202303	-0.002729
-0.070460	-0.021161	184.362392	-0.002735
-0.004551	-0.028276	221.255137	-0.002747
0.078208	-0.036926	269.419065	-0.002598
0.185135	-0.043585	321.502782	-0.002648
0.248712	-0.046954	353.450172	-0.002832
0.221133	-0.046046	338.442299	-0.002656
0.147419	-0.042499	312.238680	-0.002776
0.085963	-0.036899	298.770644	-0.002715
0.035743	-0.025421	308.584598	-0.002859
-0.019306	-0.007755	320.908717	-0.002746
-0.057736	0.018489	330.811886	-0.002609
-0.044310	0.049610	326.922214	-0.002669
-0.008259	0.081160	300.695711	-0.002458
-0.028918	0.118667	239.024121	-0.001137
-0.132711	0.147594	149.893934	0.001157
