MBK	ACC	OVV	EGG
0.009977	-0.080086	-5.788701	-0.457279
0.422038	-0.084062	65.909548	-0.463416
0.692725	-0.068630	136.676204	-0.466689
0.714793	-0.055268	126.561593	-0.470169
0.696623	-0.061591	136.919042	-0.477268
0.594593	-0.077433	122.393002	-0.478458
0.292326	-0.086960	51.951856	-0.483355
0.003809	-0.086778	21.722993	-0.491106
-0.141605	-0.089757	16.535316	-0.494371
-0.304266	-0.105728	-11.593543	-0.498008
-0.378293	-0.134491	-36.959504	-0.501893
-0.232258	-0.160093	10.499325	-0.501433
-0.027007	-0.166922	70.952594	-0.502917
0.165076	-0.159606	118.672975	-0.506294
0.398269	-0.154031	206.528793	-0.503510
0.580036	-0.150884	246.810499	-0.503326
0.567565	-0.143299	247.505666	-0.504938
0.487814	-0.129531	265.283950	-0.503830
0.390233	-0.125696	271.997987	-0.507701
0.183022	-0.129490	247.471992	-0.510466
-0.041731	-0.134037	223.463997	-0.510944
-0.123711	-0.121961	227.652435	-0.513362
-0.172852	-0.081227	232.260184	-0.515935
-0.212127	-0.012288	230.382662	-0.513553
-0.133605	0.071515	250.702148	-0.516534
-0.049238	0.165684	241.989740	-0.517403
-0.065209	0.265291	197.467150	-0.515964
-0.098722	0.361014	164.804228	-0.495247
-0.162987	0.445900	113.442359	-0.464429
-0.351499	0.477415	26.707312	-0.448942
-0.565415	0.416511	-64.012919	-0.443163
-0.734279	0.291798	-152.822878	-0.441602
-0.875032	0.168457	-202.139215	-0.439463
-0.801086	0.076318	-175.992565	-0.444802
-0.499862	0.002816	-104.186880	-0.449255
-0.198435	-0.052551	-40.329143	-0.452345
0.113799	-0.082380	5.940974	-0.457848
0.495812	-0.079458	84.040732	-0.463790
0.711634	-0.060477	138.422293	-0.465990
0.720239	-0.053637	127.030962	-0.472538
0.681219	-0.065556	133.920320	-0.476588
0.518172	-0.081606	107.295470	-0.478309
0.237902	-0.087472	41.582898	-0.484900
-0.030352	-0.086193	25.588671	-0.491762
-0.181163	-0.092351	10.831437	-0.493827
-0.312017	-0.113321	-20.130835	-0.498020
-0.341721	-0.142092	-23.377874	-0.499132
-0.197948	-0.163264	21.384960	-0.497610
0.024280	-0.167786	84.267337	-0.503644
0.215583	-0.160406	143.600838	-0.502862
0.435073	-0.153868	215.162456	-0.500858
0.577171	-0.147180	253.518581	-0.504599
0.554934	-0.136677	256.096923	-0.503675
0.454649	-0.127127	267.505934	-0.504072
0.344136	-0.125791	267.319647	-0.508015
0.130831	-0.131518	243.433324	-0.508145
-0.054279	-0.132832	226.415615	-0.509034
-0.137223	-0.116222	230.507265	-0.514204
-0.164490	-0.065777	240.861001	-0.515424
-0.189349	0.011589	241.352122	-0.516404
-0.108275	0.102306	247.610263	-0.520300
-0.053759	0.199395	232.866909	-0.517901
-0.082337	0.294162	180.812220	-0.516203
-0.144130	0.384379	144.756524	-0.488107
-0.227770	0.461012	88.633402	-0.459090
-0.418573	0.472735	3.889175	-0.449673
-0.612516	0.388476	-83.997094	-0.445724
-0.788172	0.251411	-178.731928	-0.444178
-0.883213	0.135714	-202.259558	-0.444048
-0.723251	0.051975	-155.761390	-0.450266
-0.395722	-0.017295	-86.277896	-0.452030
-0.118158	-0.068221	-24.214458	-0.458996
0.218573	-0.093906	19.921009	-0.464935
0.605388	-0.085602	106.165060	-0.467453
0.712457	-0.065405	137.865402	-0.471995
0.721365	-0.059553	127.124658	-0.477271
0.671586	-0.073930	142.700087	-0.479425
0.455890	-0.087635	86.967220	-0.483125
0.138099	-0.091230	28.836270	-0.490530
-0.060934	-0.090481	24.732579	-0.493495
-0.223099	-0.101120	7.390197	-0.499144
-0.362284	-0.128461	-29.948929	-0.502794
-0.321677	-0.160396	-16.352093	-0.500619
-0.137632	-0.176520	40.818326	-0.503588
0.057184	-0.172517	90.100472	-0.506972
0.273774	-0.164169	166.119284	-0.504635
0.497048	-0.158122	233.705540	-0.505100
0.583975	-0.150907	244.321317	-0.508799
0.522262	-0.142000	254.321081	-0.505689
0.454903	-0.136194	272.761153	-0.508858
0.297028	-0.141699	262.299843	-0.510963
0.073049	-0.148718	237.575522	-0.512337
-0.071504	-0.144738	230.467837	-0.515991
-0.118821	-0.111910	239.563346	-0.518108
-0.184495	-0.053894	239.036116	-0.516247
-0.166820	0.021961	240.784351	-0.520137
-0.088867	0.107659	249.721627	-0.520545
-0.078544	0.203974	211.840008	-0.520828
-0.107924	0.303402	176.983720	-0.516393
-0.147155	0.395909	145.949990	-0.481241
-0.268786	0.463181	68.431585	-0.457765
-0.483125	0.451429	-20.372550	-0.449727
-0.656574	0.350077	-111.880727	-0.444607
-0.819778	0.215297	-194.538760	-0.440759
-0.882912	0.104784	-201.628243	-0.446821
-0.657285	0.021267	-141.296398	-0.449015
-0.321000	-0.045511	-72.992133	-0.452604
-0.050995	-0.087958	-21.343215	-0.460015
0.308848	-0.103232	40.204420	-0.463392
0.660635	-0.090112	119.461059	-0.466313
0.712597	-0.072622	137.450428	-0.472346
0.704723	-0.073560	126.594184	-0.474979
0.642258	-0.089015	136.575832	-0.478027
0.383626	-0.100551	77.376747	-0.484364
0.080553	-0.102592	23.482574	-0.489894
-0.092658	-0.101200	28.629478	-0.492563
-0.256778	-0.112608	0.140324	-0.498340
-0.358793	-0.140259	-34.705506	-0.500140
-0.291201	-0.171607	-6.430860	-0.499312
-0.097599	-0.185428	48.559536	-0.504118
0.094282	-0.178624	99.566024	-0.503131
0.313874	-0.166859	181.142082	-0.502783
0.519119	-0.162737	239.854329	-0.504164
0.574911	-0.158943	240.212552	-0.504850
0.492094	-0.149062	256.300307	-0.503862
0.416721	-0.140899	271.555920	-0.508335
0.267452	-0.144359	259.239106	-0.509016
0.030983	-0.151439	234.734964	-0.511196
-0.086368	-0.146301	226.342904	-0.515631
-0.123695	-0.108500	240.434003	-0.516028
-0.185275	-0.041048	238.037380	-0.517839
-0.154998	0.040717	243.235926	-0.521623
-0.075133	0.130815	246.500169	-0.519756
-0.087885	0.228469	201.655349	-0.521244
-0.130546	0.320913	161.280158	-0.506439
-0.177349	0.408726	124.939465	-0.471814
-0.335271	0.466487	45.765116	-0.454913
-0.524531	0.433164	-37.448939	-0.447285
-0.671449	0.312670	-126.499244	-0.443242
-0.859367	0.177520	-209.783835	-0.442467
-0.836995	0.079280	-190.177841	-0.446087
-0.537641	0.003088	-118.170555	-0.447589
-0.239796	-0.056272	-53.730856	-0.454886
0.019754	-0.091650	-6.706809	-0.460752
0.444026	-0.097403	63.455302	-0.462803
0.701756	-0.077586	138.100594	-0.467922
0.684994	-0.063498	117.748850	-0.473184
0.699360	-0.069168	133.855302	-0.475536
0.592004	-0.085997	134.174934	-0.479869
0.281765	-0.095433	41.032250	-0.484895
0.008854	-0.094333	27.922391	-0.490466
-0.125276	-0.095738	26.146872	-0.496031
-0.293260	-0.110604	-15.564529	-0.502217
-0.389220	-0.139996	-32.193727	-0.500785
-0.233786	-0.169648	5.083134	-0.504233
-0.038100	-0.178939	64.288667	-0.507137
0.116840	-0.174406	107.934022	-0.506030
0.375891	-0.169141	198.488410	-0.507720
0.566719	-0.161983	248.289365	-0.509242
0.544867	-0.148618	239.460726	-0.507087
0.489916	-0.134394	269.690654	-0.509092
0.423876	-0.128898	280.218767	-0.511022
0.197363	-0.132230	250.370879	-0.512517
-0.012869	-0.137821	228.752639	-0.517133
-0.082775	-0.127859	237.447200	-0.517650
-0.158885	-0.086326	237.596527	-0.519176
-0.211089	-0.015495	228.793045	-0.522383
-0.129190	0.070313	254.860022	-0.523624
-0.074527	0.166120	237.089987	-0.521599
-0.109263	0.266900	185.289998	-0.523170
-0.135961	0.364544	163.913366	-0.498313
-0.197813	0.446876	107.161233	-0.466357
-0.384036	0.477451	19.285456	-0.455483
-0.580929	0.413095	-65.665687	-0.446375
-0.729008	0.283996	-151.392962	-0.444100
-0.870282	0.161220	-206.303526	-0.448466
-0.782446	0.070773	-171.830527	-0.449300
-0.468065	-0.000303	-96.643044	-0.452956
-0.176963	-0.054260	-45.413120	-0.459954
0.108802	-0.081577	7.652287	-0.462169
0.510586	-0.080590	81.793164	-0.467064
0.701619	-0.062155	132.325260	-0.472109
0.688534	-0.053105	127.661551	-0.473506
0.687277	-0.063799	137.243398	-0.475889
0.528269	-0.078625	114.674922	-0.482151
0.211701	-0.083633	37.038054	-0.485228
-0.013043	-0.081492	28.047032	-0.491037
-0.165895	-0.082936	24.336787	-0.497063
-0.327336	-0.102289	-25.426661	-0.499975
-0.347621	-0.135606	-25.412106	-0.500663
-0.196789	-0.163067	21.491005	-0.503261
-0.019387	-0.169604	65.343233	-0.503368
0.179316	-0.162060	136.608347	-0.506015
0.418770	-0.153105	211.895919	-0.506737
0.560315	-0.143775	244.536785	-0.506208
0.536608	-0.130108	251.569711	-0.507104
0.475024	-0.117922	272.024939	-0.508228
0.367580	-0.115410	274.594520	-0.508812
0.146188	-0.123440	241.855079	-0.511274
-0.033499	-0.130325	233.705273	-0.515322
-0.105934	-0.116995	235.267189	-0.515302
-0.168153	-0.065995	234.460299	-0.517329
-0.188644	0.013382	246.984955	-0.522094
-0.100397	0.104261	253.718797	-0.520289
-0.074382	0.202143	228.707696	-0.522526
-0.120961	0.304451	180.897439	-0.519375
-0.145022	0.403259	146.954357	-0.487631
-0.245780	0.475681	90.102218	-0.462189
-0.450847	0.478000	-7.364906	-0.451728
-0.634516	0.390248	-92.193393	-0.444351
-0.778039	0.256462	-166.699619	-0.445831
-0.868506	0.141911	-207.478163	-0.447180
-0.723328	0.057700	-154.538089	-0.448497
-0.380964	-0.008329	-77.375520	-0.454661
-0.097367	-0.056138	-34.769512	-0.461210
0.218984	-0.074880	25.820226	-0.464857
0.579446	-0.068552	98.661144	-0.469409
0.731297	-0.051461	135.811129	-0.472464
0.681713	-0.048139	131.622595	-0.474203
0.657732	-0.063340	128.260646	-0.479582
0.461793	-0.075678	105.276510	-0.482206
0.138760	-0.076705	33.454126	-0.486915
-0.063540	-0.072035	22.313898	-0.493722
-0.205022	-0.076553	17.516291	-0.498686
-0.352471	-0.099785	-34.778067	-0.500917
-0.338561	-0.134957	-21.959081	-0.502546
-0.161776	-0.162065	29.331467	-0.504120
0.013783	-0.168856	76.166044	-0.504905
0.211142	-0.164193	145.853092	-0.508559
0.462307	-0.155608	224.023811	-0.506312
0.567508	-0.140207	252.103267	-0.506618
0.528370	-0.121332	253.694673	-0.509422
0.471861	-0.107889	282.116121	-0.510436
0.333397	-0.107829	271.917408	-0.511366
0.097736	-0.117752	236.145887	-0.515785
-0.062690	-0.124366	229.591627	-0.517137
-0.126228	-0.105292	233.159785	-0.518937
-0.197563	-0.049888	234.228969	-0.522165
-0.189543	0.031372	240.505339	-0.522515
-0.101920	0.125943	247.841064	-0.523527
-0.088688	0.225232	212.171336	-0.526136
-0.130067	0.319610	167.244844	-0.516233
-0.163542	0.411761	140.183893	-0.482059
-0.278614	0.479203	69.005974	-0.460284
-0.468908	0.466350	-16.737004	-0.449742
-0.635186	0.361412	-101.392734	-0.444884
-0.808279	0.225954	-187.253632	-0.445044
-0.847652	0.119910	-194.852292	-0.445955
