MBK	ACC	OVV	EGG
-0.075991	-0.006300	160.824021	-0.002826
-0.030399	-0.004968	174.959547	-0.002784
0.018342	-0.008703	197.863769	-0.002789
0.083220	-0.015621	228.418544	-0.002636
0.149810	-0.023416	261.311624	-0.002895
0.190300	-0.029108	288.418091	-0.002769
0.208612	-0.033017	300.983165	-0.002672
0.204426	-0.032888	297.240194	-0.002721
0.164967	-0.029687	296.433166	-0.002663
0.101843	-0.026325	281.196781	-0.002765
0.032682	-0.020744	274.275564	-0.002612
-0.032472	-0.010560	266.605461	-0.002739
-0.073652	0.004854	268.457906	-0.002757
-0.083256	0.024878	272.431060	-0.002796
-0.069100	0.048014	282.230929	-0.002569
-0.041476	0.069550	273.724405	-0.002847
-0.022963	0.089670	252.278164	-0.001608
-0.033031	0.102179	214.884258	0.000502
-0.073044	0.092674	157.405892	0.001441
-0.145964	0.064717	101.416655	0.001588
-0.232339	0.032258	36.488397	0.001639
-0.316389	0.002440	-34.737048	0.001647
-0.381601	-0.018314	-45.745329	0.001651
-0.350130	-0.025854	-4.638835	0.001635
-0.205571	-0.018691	47.586091	0.001637
-0.037300	-0.000921	111.333266	0.001712
0.120094	0.017381	152.008054	0.001601
0.264048	0.029391	185.165647	0.001267
0.343115	0.028882	202.290221	0.000991
0.344934	0.014972	204.040412	0.000452
0.286134	-0.003214	163.620781	0.000002
0.175139	-0.021756	157.055115	-0.000429
0.064605	-0.039202	146.452707	-0.000866
-0.012183	-0.049083	163.149540	-0.001325
-0.073309	-0.049665	165.137584	-0.001718
-0.118278	-0.041612	163.307105	-0.002202
-0.134378	-0.028405	146.063081	-0.002353
-0.128080	-0.014681	150.306583	-0.002673
-0.100693	-0.006513	157.817420	-0.002729
-0.056255	-0.003748	165.865139	-0.002784
-0.006845	-0.006721	190.517365	-0.002747
0.054730	-0.012599	213.581022	-0.002711
0.123770	-0.020445	253.071692	-0.002766
0.178377	-0.027087	280.008149	-0.002833
0.207306	-0.031798	303.038127	-0.002770
