MBK	ACC	OVV	EGG
-0.052767	0.334051	89.036105	0.017928
-0.228397	0.245943	34.820959	0.022762
-0.405965	0.133170	-20.949084	0.024980
-0.559698	0.029744	-67.919026	0.023545
-0.667153	-0.061763	-102.105440	0.020716
-0.710237	-0.124609	-116.186374	0.016870
-0.681985	-0.141355	-114.444294	0.012552
-0.581253	-0.126382	-98.197399	0.010591
-0.425202	-0.085557	-63.813679	0.006404
-0.229369	-0.036116	-21.184375	0.002091
-0.023605	-0.004118	21.852606	-0.001575
0.167240	0.001098	66.521654	-0.002682
0.320877	-0.027080	103.281528	-0.003691
0.421032	-0.072186	133.116659	-0.003385
0.463523	-0.122959	151.309034	-0.003981
0.451989	-0.179505	165.140469	-0.004538
0.399126	-0.224230	169.109708	-0.004876
0.320789	-0.256776	169.012809	-0.007614
0.230631	-0.270289	161.580670	-0.008956
0.146617	-0.262880	147.980318	-0.010735
0.075800	-0.247512	129.774724	-0.012387
0.027354	-0.223251	112.772066	-0.015350
0.001849	-0.197346	100.702802	-0.017732
-0.000092	-0.171834	90.555216	-0.020350
0.023693	-0.140579	91.534921	-0.021690
0.065091	-0.111736	101.874244	-0.020971
0.121235	-0.071998	119.462466	-0.020796
0.182307	-0.007996	140.423805	-0.018982
0.239840	0.086131	166.517819	-0.017480
0.278948	0.192906	187.734654	-0.017509
0.294727	0.281025	199.634400	-0.017007
0.275767	0.335042	201.348814	-0.017189
0.213278	0.368445	181.312121	-0.005575
0.100874	0.372600	142.431330	0.008196
-0.056079	0.341847	90.199558	0.015838
-0.237413	0.260821	34.837157	0.022391
-0.419143	0.151457	-19.243571	0.025216
-0.572506	0.051942	-63.367524	0.024793
-0.677055	-0.038984	-95.568426	0.021739
-0.717465	-0.103324	-114.709608	0.016915
-0.686944	-0.126211	-117.600624	0.012940
-0.590317	-0.118261	-100.338579	0.009742
-0.437026	-0.082335	-67.997457	0.005050
-0.247718	-0.038730	-31.081030	-0.000409
-0.046262	-0.008683	15.662178	-0.001707
0.143321	-0.001470	58.565074	-0.001850
0.297747	-0.026951	98.020630	-0.001925
0.402718	-0.064691	130.390222	-0.002246
0.452345	-0.115563	153.364202	-0.003431
0.446919	-0.170120	164.149981	-0.004012
0.397196	-0.211704	169.690874	-0.005755
0.319421	-0.244172	168.601169	-0.007648
0.230175	-0.260526	160.981676	-0.009277
0.144995	-0.259858	150.558887	-0.010742
0.072506	-0.247672	132.450906	-0.012787
0.021933	-0.223879	116.602334	-0.014568
-0.005408	-0.197315	99.464556	-0.018541
-0.007940	-0.171396	91.815031	-0.020360
0.012643	-0.142209	92.470712	-0.021095
0.052115	-0.113724	99.404453	-0.021268
0.105466	-0.070212	117.394904	-0.019584
0.163921	0.000411	138.494309	-0.017936
