MBK	ACC	OVV	EGG
-0.034207	0.418725	139.403985	0.111316
-0.113250	0.241759	108.841235	0.123364
-0.232896	0.092204	61.656322	0.120489
-0.402853	-0.008997	-1.201899	0.118920
-0.594891	-0.117397	-51.050158	0.113250
-0.687933	-0.196352	-62.085748	0.109817
-0.643647	-0.169409	-56.401042	0.097152
-0.512507	-0.056737	-34.231028	0.086945
-0.275906	0.045567	-3.358075	0.076116
0.000018	0.074813	23.710934	0.071017
0.260399	0.051118	44.680740	0.060767
0.464259	0.010129	74.875523	0.052063
0.559247	-0.041173	79.754777	0.043037
0.559374	-0.123183	101.034713	0.033507
0.527882	-0.210196	122.466155	0.022716
0.452630	-0.256135	149.352724	0.011164
0.380033	-0.257269	173.518066	-0.001819
0.311739	-0.235994	195.862661	-0.012329
0.221394	-0.215468	181.674177	-0.026450
0.121322	-0.203573	164.050046	-0.040173
-0.009064	-0.185839	129.984869	-0.056585
-0.162000	-0.161010	99.353426	-0.067411
-0.279255	-0.149730	78.996782	-0.071629
-0.352720	-0.146567	71.529542	-0.072299
-0.358338	-0.134824	74.072770	-0.075487
-0.287701	-0.104388	89.741492	-0.077200
-0.180119	-0.056044	104.052131	-0.077288
-0.040661	-0.007072	118.154553	-0.080348
0.092481	0.043030	129.949560	-0.078394
0.185904	0.096301	134.322633	-0.080452
0.233164	0.145751	141.039255	-0.077348
0.231390	0.177701	145.012910	-0.079497
0.188118	0.214969	154.652042	-0.073205
0.137319	0.292010	160.089248	-0.072673
0.066031	0.415618	160.746330	0.045217
-0.002647	0.473552	148.978406	0.109868
-0.069642	0.353794	130.373683	0.113605
-0.160200	0.176687	89.226433	0.125423
-0.299855	0.053780	37.955598	0.118690
-0.483170	-0.047595	-27.510891	0.119753
-0.647311	-0.155691	-59.213076	0.110579
-0.671228	-0.197018	-63.661194	0.106597
-0.591457	-0.125913	-48.354746	0.090005
-0.414315	-0.005309	-22.333185	0.083878
-0.151996	0.067098	11.868665	0.071644
0.117606	0.071414	31.576939	0.065543
0.356206	0.038053	59.325361	0.057060
0.511769	-0.004069	77.477163	0.049001
0.554568	-0.066726	85.648595	0.037266
0.538415	-0.154531	108.840902	0.027155
0.490123	-0.227241	133.334463	0.016157
0.413184	-0.252288	162.269090	0.004240
0.353570	-0.243946	186.263640	-0.007715
0.277587	-0.220816	192.687448	-0.019872
0.187075	-0.206624	172.001104	-0.037619
0.075432	-0.194440	150.546006	-0.050576
-0.072156	-0.171767	111.983069	-0.066100
-0.214751	-0.152110	91.122592	-0.067299
-0.311914	-0.146823	73.515608	-0.073953
-0.359041	-0.137923	74.252056	-0.075010
-0.324176	-0.114791	78.981630	-0.078148
-0.235536	-0.068312	99.245448	-0.076943
-0.111533	-0.014113	110.895259	-0.082090
0.030291	0.036175	129.544174	-0.080455
0.145839	0.085315	132.455138	-0.083151
0.212737	0.136501	139.387172	-0.080112
0.232038	0.177479	140.390313	-0.083754
0.201281	0.215447	149.835809	-0.073717
0.149310	0.280328	154.709650	-0.084192
0.088585	0.397041	160.803910	0.011334
