MBK	ACC	OVV	EGG
0.337212	-0.076867	102.304890	-0.067828
0.427373	-0.080270	107.634281	-0.075078
0.448383	-0.084864	110.362338	-0.079067
0.402112	-0.085856	110.267495	-0.085689
0.305963	-0.078365	108.340928	-0.088230
0.173465	-0.063865	102.405662	-0.092699
0.039032	-0.049005	97.238523	-0.092996
-0.087891	-0.037670	93.561210	-0.096857
-0.190608	-0.023600	91.850741	-0.095372
-0.259044	0.001441	90.515550	-0.098090
-0.291334	0.035887	90.566828	-0.092734
-0.289409	0.071549	90.555918	-0.095633
-0.240290	0.111933	91.742047	-0.087195
-0.164311	0.152458	87.138611	-0.090365
-0.066775	0.193335	80.486966	-0.006558
0.012858	0.220167	68.754716	0.077146
0.045554	0.202722	54.823339	0.097465
0.024228	0.154369	38.419672	0.119257
-0.061234	0.103959	17.518029	0.127111
-0.201799	0.060971	-1.733332	0.130258
-0.370591	0.027688	-5.641831	0.125933
-0.532099	0.006039	-0.229673	0.122412
-0.586246	-0.004720	14.504931	0.115239
-0.517419	0.000912	27.965869	0.108693
-0.366802	0.019180	36.415726	0.098346
-0.169730	0.040944	44.822357	0.090589
0.002553	0.051533	52.066055	0.081361
0.168833	0.041747	59.822061	0.072685
0.312454	0.017643	61.864313	0.061970
0.402485	-0.011254	65.697885	0.050253
0.434707	-0.037902	68.507783	0.037363
0.394228	-0.062344	72.033962	0.025271
0.300415	-0.082029	68.733399	0.012814
0.182595	-0.098679	65.493831	0.001954
0.031986	-0.105212	54.135895	-0.009502
-0.113574	-0.098353	53.342966	-0.018335
-0.227296	-0.083884	54.545691	-0.026499
-0.293956	-0.075911	64.357128	-0.032710
-0.279283	-0.071901	70.879269	-0.039562
-0.206466	-0.070670	79.219893	-0.046550
-0.080890	-0.072873	83.672977	-0.053274
0.072936	-0.076251	91.624050	-0.060315
0.221732	-0.077783	97.268264	-0.066829
0.352234	-0.083480	104.295370	-0.073050
0.433746	-0.090280	108.648106	-0.079670
0.442383	-0.093660	110.216707	-0.084920
0.392847	-0.091777	111.141467	-0.090041
0.282514	-0.078794	108.900205	-0.093310
0.157695	-0.060741	106.141163	-0.096270
0.036668	-0.049815	100.419516	-0.097937
-0.076321	-0.037188	96.195131	-0.099372
-0.158356	-0.016528	92.290843	-0.099411
-0.225059	0.017074	90.035598	-0.096946
-0.259344	0.055068	90.490953	-0.096387
-0.250969	0.089010	92.531891	-0.090905
-0.200998	0.128457	90.423963	-0.092891
-0.109934	0.171841	85.512509	-0.061553
-0.010998	0.212912	73.471926	0.048405
0.056604	0.224004	63.314861	0.089215
0.066993	0.187763	46.404722	0.113421
0.027303	0.134250	29.028755	0.127024
-0.078690	0.087900	5.898427	0.137882
-0.228067	0.046649	-7.720325	0.137868
-0.392607	0.014848	-4.821918	0.133671
-0.524437	-0.004496	5.122758	0.126426
-0.519922	-0.008372	20.953737	0.119454
-0.417664	0.007772	30.821559	0.109846
-0.241289	0.030543	40.418235	0.100988
-0.050219	0.047899	48.102785	0.091223
0.116112	0.047608	56.308061	0.081624
0.286078	0.031257	58.894500	0.070605
0.407505	0.001988	64.161562	0.061324
0.455284	-0.027850	65.897514	0.049268
0.450701	-0.056917	71.329768	0.036278
0.386664	-0.078546	70.420821	0.023371
0.291944	-0.093033	68.691522	0.011992
0.174090	-0.098113	61.352853	-0.001442
0.021800	-0.097137	55.197655	-0.010979
-0.104660	-0.089832	55.904701	-0.020423
-0.193939	-0.081977	57.921264	-0.028611
-0.228859	-0.074174	64.615203	-0.036292
-0.197336	-0.074097	71.325199	-0.042289
-0.119401	-0.075041	80.029010	-0.048948
0.008337	-0.079453	86.900966	-0.055589
0.164629	-0.086509	95.667565	-0.063088
0.319753	-0.084379	101.677580	-0.069445
0.437293	-0.078305	106.608987	-0.076051
0.486336	-0.078756	109.924654	-0.082412
0.459093	-0.079125	113.135580	-0.089080
0.382425	-0.079563	109.879665	-0.092636
0.266479	-0.074843	105.699332	-0.097624
0.133405	-0.063424	99.496028	-0.099460
-0.000231	-0.048331	94.358660	-0.101617
-0.116661	-0.035133	92.794187	-0.102409
-0.204885	-0.016567	92.182289	-0.104393
-0.253903	0.011061	91.728223	-0.101843
-0.256191	0.049598	91.635289	-0.101648
-0.217879	0.088891	93.044705	-0.096125
-0.144078	0.128887	91.583307	-0.095571
-0.050101	0.167897	86.220603	-0.070872
0.040804	0.201135	76.849834	0.037899
0.097765	0.210383	63.573310	0.083874
0.101602	0.179091	49.487833	0.106382
0.047816	0.129185	31.349964	0.121755
-0.057735	0.080153	12.813228	0.129459
-0.212306	0.045239	-5.069140	0.131811
-0.372968	0.016890	-2.327284	0.128422
-0.505256	0.000948	3.555244	0.121928
-0.520426	-0.004533	21.260348	0.116014
-0.424934	0.006410	29.158717	0.106920
-0.253425	0.024730	40.674966	0.098189
-0.057848	0.043107	46.336467	0.088437
0.110986	0.044882	56.000661	0.078690
0.268798	0.029644	61.019830	0.067424
0.393049	0.003068	65.859251	0.056734
0.453756	-0.022231	68.095766	0.045610
0.455215	-0.047325	71.542800	0.033592
0.395617	-0.070818	71.992977	0.021524
0.293432	-0.090337	67.872738	0.009324
0.169953	-0.101070	61.426676	-0.002277
0.012263	-0.106113	52.662522	-0.013720
-0.131205	-0.099878	53.934121	-0.022650
-0.232143	-0.085545	56.183145	-0.029944
-0.267186	-0.073876	67.182603	-0.036306
-0.219395	-0.071344	72.788990	-0.042622
-0.124205	-0.073873	82.064106	-0.050069
0.018288	-0.074452	86.075526	-0.056512
0.175185	-0.077443	93.754850	-0.062994
0.319483	-0.081457	97.993723	-0.070488
0.421413	-0.082148	106.124253	-0.077835
0.461195	-0.082662	108.830612	-0.083171
0.440339	-0.085820	112.439534	-0.088026
0.365444	-0.084306	110.651970	-0.092294
0.250480	-0.077784	105.180267	-0.096640
0.125554	-0.065527	100.462938	-0.098174
-0.008395	-0.049228	94.226348	-0.100803
-0.128101	-0.034010	91.929814	-0.099815
-0.217181	-0.016745	91.350704	-0.102861
-0.273105	0.010652	92.137225	-0.101114
-0.268972	0.046059	93.165422	-0.099941
-0.226408	0.089210	94.308017	-0.095281
-0.151405	0.133446	91.839847	-0.095324
-0.053172	0.171494	87.378352	-0.068490
0.033197	0.211140	77.849520	0.040765
0.091236	0.222712	64.769552	0.086895
0.092390	0.187231	47.394307	0.109229
0.019348	0.137018	29.728828	0.121785
-0.108595	0.088952	9.107810	0.128368
-0.271086	0.047443	-5.603846	0.129207
-0.443729	0.020452	-4.024794	0.126636
-0.572239	0.001945	2.788494	0.118714
-0.585083	-0.004475	19.408918	0.112642
-0.483800	0.010359	28.522113	0.102856
-0.298077	0.035079	39.428452	0.094364
-0.092026	0.054848	48.144558	0.083747
0.088288	0.056085	58.091157	0.074353
0.258584	0.039573	62.140940	0.063194
0.383239	0.014647	65.813268	0.054718
0.446873	-0.014026	66.830133	0.041212
0.441750	-0.044149	71.075959	0.029605
0.368068	-0.067697	72.203322	0.016125
0.261972	-0.085122	68.324372	0.004408
0.121014	-0.093944	60.501651	-0.006900
-0.046393	-0.093387	54.789916	-0.015669
-0.188807	-0.083135	55.971381	-0.024841
-0.290100	-0.068370	58.834413	-0.031929
-0.315894	-0.058999	65.460185	-0.039545
-0.273547	-0.059553	71.542513	-0.045263
-0.187178	-0.065567	79.383884	-0.053116
-0.043676	-0.065739	85.502929	-0.058488
0.113511	-0.068885	94.366593	-0.066771
0.263140	-0.073038	100.632131	-0.072374
0.376088	-0.075882	108.484129	-0.080417
0.424337	-0.077372	111.212248	-0.085723
0.414967	-0.073908	113.625709	-0.090961
0.343694	-0.064285	112.091761	-0.093946
0.223572	-0.056670	109.081495	-0.099825
0.092145	-0.047457	103.436883	-0.101411
-0.041656	-0.036444	96.171697	-0.103255
-0.155198	-0.024900	91.244378	-0.102351
-0.255153	-0.004560	90.542560	-0.104391
-0.324186	0.026824	90.662706	-0.101351
-0.334784	0.065368	92.501375	-0.101783
-0.291245	0.107762	94.208628	-0.093607
-0.205392	0.154999	91.886950	-0.099247
-0.090379	0.197642	85.899361	-0.043718
0.004370	0.233058	74.521948	0.059375
0.062859	0.231103	61.226184	0.088221
0.056623	0.187503	43.062010	0.112882
-0.017950	0.133384	23.708622	0.124277
-0.146547	0.084600	3.063425	0.133054
-0.312623	0.043685	-6.767002	0.129414
-0.474210	0.016254	-0.861773	0.126965
-0.577794	-0.000026	7.187332	0.117605
-0.561045	0.000166	22.828261	0.110845
-0.452681	0.018415	30.415940	0.100485
-0.271925	0.041267	41.369715	0.092608
-0.079438	0.056931	48.450316	0.081701
0.100340	0.052657	58.397073	0.072888
0.265925	0.033169	61.940823	0.061501
0.381373	0.005465	66.499662	0.053020
0.429568	-0.025095	68.834809	0.039486
0.415201	-0.055507	73.366296	0.027110
0.343888	-0.077450	72.029875	0.012836
0.239291	-0.094561	67.126778	0.002048
0.098699	-0.102038	59.941857	-0.009462
-0.058662	-0.098567	56.667431	-0.018406
-0.188174	-0.087309	57.765357	-0.028173
-0.274372	-0.076424	62.117068	-0.034778
-0.289474	-0.069742	68.037858	-0.043093
-0.238043	-0.071762	73.650877	-0.048307
-0.137706	-0.071619	81.127093	-0.055494
0.006764	-0.074563	88.284071	-0.061425
0.161334	-0.082998	95.977461	-0.068594
0.300635	-0.088042	102.902496	-0.074360
0.397651	-0.084753	109.068135	-0.083147
0.435384	-0.083436	112.272304	-0.086772
0.405547	-0.082230	114.113342	-0.093376
0.327093	-0.079123	112.485458	-0.096201
0.211072	-0.071214	107.274532	-0.101025
0.085595	-0.059324	100.197170	-0.102914
-0.049815	-0.049079	92.588661	-0.105535
-0.175544	-0.034366	90.810752	-0.104142
-0.268780	-0.013059	90.411082	-0.107349
-0.313184	0.014853	92.310732	-0.102887
-0.303300	0.049974	92.883627	-0.104327
-0.247207	0.087267	92.717953	-0.094699
-0.158749	0.135449	91.425458	-0.100218
-0.052879	0.179841	84.500953	-0.046346
0.037415	0.212340	74.059189	0.054858
0.084402	0.206638	62.602186	0.086201
0.069287	0.160876	44.663572	0.110202
0.005971	0.105979	26.433076	0.119929
-0.123077	0.063739	4.185491	0.127738
-0.284860	0.031639	-4.230245	0.123329
-0.449456	0.003284	0.240091	0.121158
-0.559043	-0.014717	9.645712	0.113288
-0.524676	-0.012016	25.388387	0.107829
-0.404000	0.009686	30.969761	0.096911
-0.224044	0.032833	42.806865	0.089001
-0.040260	0.044595	49.358740	0.077990
0.121449	0.035719	58.886318	0.070590
0.281936	0.011354	59.647776	0.058856
0.392989	-0.018864	65.237182	0.049819
0.435039	-0.044176	67.400996	0.035601
0.418882	-0.067403	75.345695	0.025612
0.346583	-0.085432	72.093752	0.012585
0.248845	-0.099841	69.760822	0.001484
0.118775	-0.108786	60.541705	-0.010025
-0.037489	-0.107442	56.388740	-0.018384
-0.160249	-0.096995	55.730521	-0.027381
-0.244687	-0.090397	60.154065	-0.033067
-0.257189	-0.086273	68.114847	-0.040028
-0.206159	-0.083647	73.615749	-0.046471
-0.106881	-0.085678	83.477443	-0.053462
0.038382	-0.085917	90.814432	-0.059030
0.191450	-0.085172	98.864189	-0.066718
0.335561	-0.082245	102.711983	-0.072521
0.435222	-0.086147	108.341154	-0.080205
0.464497	-0.091274	108.157938	-0.084748
0.426716	-0.092022	111.891617	-0.090394
0.334951	-0.088431	108.148930	-0.092464
0.210653	-0.078800	104.903491	-0.097582
0.082656	-0.064536	100.687220	-0.098556
-0.042092	-0.048146	96.340930	-0.101452
-0.137197	-0.032357	92.649821	-0.099891
-0.212690	-0.012482	91.438308	-0.102808
-0.245228	0.018609	92.451759	-0.098271
-0.237110	0.057728	91.321643	-0.099874
-0.193737	0.100868	93.359969	-0.089482
-0.118973	0.144121	89.651519	-0.094841
-0.022964	0.183363	86.239324	-0.027387
0.061631	0.214598	74.136952	0.069533
0.109683	0.207701	61.610872	0.095276
0.094063	0.165487	41.995317	0.120181
0.017018	0.114364	23.174333	0.129173
-0.114543	0.071771	1.357393	0.138071
-0.275549	0.038430	-5.475524	0.133519
-0.433283	0.015085	-0.888949	0.130560
-0.521019	-0.001096	12.553051	0.120303
-0.482794	0.000818	25.615626	0.114704
-0.353014	0.018836	32.478515	0.103559
-0.166692	0.042494	41.682127	0.096141
0.009135	0.053206	47.197495	0.084949
0.165766	0.047205	57.616577	0.076837
0.309708	0.027189	61.255223	0.064000
0.409876	-0.000856	67.864743	0.054549
0.453825	-0.026296	69.120477	0.041324
0.434355	-0.050280	73.652106	0.029899
0.358196	-0.072339	71.661877	0.016661
0.251210	-0.089038	68.234386	0.007444
0.108943	-0.096797	57.011268	-0.005326
-0.046318	-0.093385	55.518388	-0.013665
-0.178999	-0.079827	53.403013	-0.022477
-0.262446	-0.068597	61.980879	-0.028525
-0.264039	-0.063644	69.995266	-0.036400
-0.201940	-0.065624	76.455180	-0.041519
-0.080453	-0.066909	82.341245	-0.049209
0.070124	-0.066636	88.166923	-0.054683
0.218562	-0.067084	96.126588	-0.062995
0.346683	-0.072386	103.149147	-0.068355
0.423338	-0.076231	109.372463	-0.075211
0.443250	-0.078004	111.646135	-0.079681
0.406022	-0.075702	112.646510	-0.086487
0.313624	-0.069164	110.501384	-0.089053
0.195998	-0.059807	107.717533	-0.095243
0.073333	-0.044139	100.315679	-0.095294
