MBK	ACC	OVV	EGG
-0.348828	0.510800	-33.458827	0.026780
-0.401089	0.422634	-92.268607	0.034245
-0.453345	0.269262	-185.403630	0.034894
-0.540733	0.104428	-242.911624	0.031879
-0.640706	-0.034032	-153.989872	0.027605
-0.564577	-0.140176	43.751083	0.023971
-0.247444	-0.200262	212.358545	0.020138
0.149911	-0.198809	256.355319	0.014891
0.480134	-0.158002	179.782938	0.009013
0.617306	-0.100845	84.612973	0.003448
0.522556	-0.064137	18.390000	0.000891
0.330641	-0.058594	-23.625681	-0.001600
0.055287	-0.061266	-73.973855	-0.002516
-0.194396	-0.066426	-81.260276	-0.004950
-0.329051	-0.077901	-13.038490	-0.004469
-0.279562	-0.094901	90.427922	-0.007242
-0.082297	-0.114255	145.252705	-0.008179
0.118087	-0.129686	138.391639	-0.012100
0.249931	-0.149231	113.478275	-0.013917
0.309048	-0.171651	128.934152	-0.016035
0.322884	-0.185887	152.087837	-0.019190
0.303005	-0.194061	153.582348	-0.023697
0.226105	-0.190577	122.083782	-0.025430
0.147657	-0.171170	105.022103	-0.024510
0.090925	-0.141886	129.211532	-0.022468
0.086314	-0.094580	182.735870	-0.020680
0.102200	-0.037871	213.939815	-0.019306
0.107361	0.030005	224.245952	-0.018075
0.116446	0.108374	224.143211	-0.017116
0.131882	0.174489	217.901452	-0.016942
0.124070	0.240536	194.273319	-0.014932
0.059117	0.313631	138.619973	-0.015166
-0.066425	0.396317	69.471860	-0.009908
-0.224151	0.479843	22.495647	0.009269
-0.324585	0.518208	-22.302147	0.023084
-0.383378	0.477617	-74.442382	0.032008
-0.451076	0.346548	-156.541246	0.034804
-0.524700	0.177226	-224.526668	0.033957
-0.618589	0.024586	-207.203193	0.029589
-0.636762	-0.097657	-46.825851	0.026691
-0.425233	-0.179701	140.258667	0.020424
-0.035600	-0.201367	255.353368	0.016194
0.327892	-0.177307	226.286832	0.010685
0.579938	-0.121785	131.873277	0.005963
0.574653	-0.074891	40.731160	0.001908
0.416629	-0.058762	-10.400371	-0.000530
0.164772	-0.055967	-57.758771	-0.001781
-0.112919	-0.062927	-81.581018	-0.002352
-0.304378	-0.069620	-47.018976	-0.004718
-0.337475	-0.083367	48.986678	-0.006380
-0.187208	-0.104783	121.191016	-0.008665
0.024788	-0.119680	143.959534	-0.011178
0.188029	-0.137586	119.217892	-0.013748
0.280909	-0.157645	124.204490	-0.015973
0.314090	-0.173853	145.052517	-0.017895
0.326734	-0.188102	161.106865	-0.021595
0.280747	-0.189518	133.575403	-0.024910
0.201298	-0.175727	108.052747	-0.025023
0.131019	-0.150760	114.966824	-0.021511
0.101732	-0.108456	161.581790	-0.020765
0.115578	-0.055440	203.859149	-0.019770
0.127072	0.008700	225.625144	-0.017238
0.137021	0.088018	226.669076	-0.016665
0.146248	0.163383	222.414375	-0.014851
0.148660	0.229119	208.139676	-0.014500
0.106190	0.296572	166.237025	-0.013897
-0.001952	0.375169	90.806591	-0.013524
-0.160167	0.463688	34.951355	0.002951
-0.290321	0.527862	-5.551563	0.019636
-0.352320	0.520617	-45.121693	0.029548
-0.407548	0.413232	-119.577493	0.035695
-0.470448	0.248640	-208.849894	0.035852
-0.571409	0.088866	-241.490062	0.033083
-0.657880	-0.046852	-118.222317	0.029319
-0.532162	-0.145915	79.913161	0.025491
-0.181788	-0.190174	238.072200	0.020493
0.209805	-0.183603	248.359632	0.013351
