MBK	ACC	OVV	EGG
-0.490240	0.229804	-47.966060	0.151321
-0.624694	0.165831	-62.834677	0.163018
-0.716585	0.103491	-24.617081	0.170670
-0.836902	0.048668	34.736218	0.181409
-0.688771	0.006169	78.518856	0.175258
-0.225057	-0.018101	83.398323	0.164582
0.205533	-0.025977	67.314263	0.147407
0.479825	-0.012793	43.358952	0.130564
0.496021	0.010512	32.896352	0.109226
0.388662	0.023202	15.926899	0.090105
0.295621	0.024987	13.543773	0.067291
0.119992	0.021766	9.822655	0.044409
-0.044376	0.011539	19.756653	0.020977
-0.132433	-0.004070	39.172535	0.007511
-0.232635	-0.023945	61.729788	-0.003193
-0.213280	-0.047502	68.667704	-0.013905
-0.123717	-0.077169	75.773226	-0.027605
0.004984	-0.104813	75.548799	-0.039019
0.184450	-0.126859	79.077948	-0.047577
0.290218	-0.142234	79.128006	-0.053483
0.294434	-0.152403	72.688441	-0.057192
0.241315	-0.152355	65.093230	-0.061159
0.118937	-0.146081	73.137412	-0.064733
0.056695	-0.139816	89.081229	-0.068966
0.091083	-0.131426	107.643122	-0.074193
0.181751	-0.124544	113.467073	-0.080982
0.273375	-0.123878	116.459181	-0.086171
0.232986	-0.127309	117.489774	-0.089981
0.111066	-0.130559	121.608010	-0.093731
0.030257	-0.129397	122.214165	-0.096467
-0.029916	-0.126511	127.038019	-0.097831
-0.008070	-0.116657	122.167796	-0.099890
0.063522	-0.095352	117.211153	-0.099033
0.097875	-0.068078	113.653187	-0.098633
0.092945	-0.034368	116.800942	-0.094117
0.017230	0.011315	115.344140	-0.092314
-0.038768	0.076207	113.816874	-0.084424
-0.038649	0.137887	104.501129	-0.083035
-0.063503	0.196813	95.538013	-0.052828
-0.094223	0.271584	62.456951	0.063261
-0.139172	0.318591	27.394773	0.109871
-0.247914	0.301015	-3.078002	0.131061
-0.416590	0.249944	-33.773978	0.146061
-0.563876	0.186604	-66.193347	0.161551
-0.659758	0.122969	-48.563916	0.164363
-0.788229	0.065932	9.544234	0.175656
-0.797400	0.018496	69.869891	0.175928
-0.452730	-0.011218	88.498594	0.169090
0.038411	-0.025475	75.459007	0.154718
0.433317	-0.018573	48.747395	0.138359
0.533718	0.004169	36.667899	0.118615
0.436670	0.023681	21.444808	0.099947
0.322866	0.028324	11.517676	0.078583
0.183361	0.025367	7.085821	0.056708
0.004280	0.017411	16.781222	0.032273
-0.113941	0.003350	33.418712	0.016333
-0.204771	-0.016663	54.932690	0.003898
-0.218369	-0.038508	66.494860	-0.007786
-0.166236	-0.063259	74.163346	-0.021429
-0.057483	-0.090764	76.153974	-0.033469
0.116301	-0.116103	78.698116	-0.043305
0.275072	-0.135205	78.705523	-0.050060
0.321481	-0.143585	71.752350	-0.053644
0.274424	-0.144687	64.315521	-0.056763
0.150166	-0.145950	69.055646	-0.060454
0.054146	-0.141399	78.308715	-0.063498
0.047111	-0.133152	95.231238	-0.070501
0.130416	-0.126048	111.293357	-0.074869
0.222379	-0.119629	118.575135	-0.081320
0.251219	-0.119537	120.668170	-0.086150
0.188559	-0.121508	121.444570	-0.090892
0.096282	-0.125304	118.978245	-0.092975
0.009770	-0.127702	120.747989	-0.097199
-0.020304	-0.119798	118.572002	-0.097813
0.005912	-0.101449	117.724366	-0.099274
0.063325	-0.080802	118.355212	-0.097120
0.081527	-0.053558	120.699641	-0.098146
0.049577	-0.011570	119.006436	-0.091228
0.009130	0.051110	116.060318	-0.089742
-0.030610	0.122839	112.070753	-0.080463
-0.063762	0.181607	103.779376	-0.076065
-0.070722	0.247385	73.081872	0.023263
-0.107957	0.304561	33.395271	0.097935
-0.196541	0.305532	-0.602700	0.120007
-0.387349	0.264691	-21.691124	0.137071
-0.572227	0.208264	-50.476448	0.151078
-0.662380	0.144454	-49.552067	0.157974
-0.731578	0.087729	-5.703962	0.160325
-0.791364	0.037068	51.167433	0.171487
-0.538341	-0.000747	80.139473	0.167301
-0.103414	-0.017258	77.816556	0.156255
0.303518	-0.015624	55.871434	0.139337
0.488693	0.000105	39.660763	0.123230
0.423262	0.017353	25.711919	0.103328
0.330311	0.025433	11.908065	0.082551
0.230422	0.025095	9.417414	0.061649
0.036078	0.018974	14.884342	0.038203
-0.102976	0.008566	29.776510	0.016613
-0.195552	-0.008054	48.657803	0.003723
-0.220772	-0.030039	64.149078	-0.009283
-0.165293	-0.053756	72.908440	-0.020953
-0.079030	-0.080174	77.011624	-0.033437
0.068986	-0.105321	74.695192	-0.045042
0.224083	-0.125838	74.213670	-0.053542
0.285487	-0.139906	73.547885	-0.060091
0.268570	-0.147320	66.547128	-0.064379
0.174702	-0.146469	66.184098	-0.067506
0.079635	-0.143038	78.408760	-0.070771
0.051715	-0.137558	96.856259	-0.075142
