MBK	ACC	OVV	EGG
0.476280	-0.100483	127.405212	-0.070493
0.448016	-0.095333	127.144208	-0.074210
0.375142	-0.089531	120.765433	-0.074908
0.256468	-0.076308	111.199219	-0.078826
0.134995	-0.058392	109.573473	-0.077789
-0.051689	-0.039897	100.992737	-0.079453
-0.161735	-0.008842	96.552067	-0.074934
-0.256959	0.034498	90.711992	-0.076194
-0.320790	0.091350	89.333793	-0.067274
-0.294868	0.154786	80.255915	-0.072067
-0.275656	0.208330	73.229941	-0.011334
-0.213342	0.261590	62.216432	0.080664
-0.156149	0.272208	42.676322	0.100058
-0.112729	0.229313	27.146632	0.123519
-0.104885	0.166301	4.279177	0.133565
-0.182950	0.102141	-13.456963	0.138031
-0.223026	0.044682	-3.610089	0.133342
-0.413464	0.004232	-9.482998	0.128428
-0.409408	-0.022360	-3.004318	0.117345
-0.348495	-0.030525	7.198298	0.107263
-0.412564	-0.014363	15.872190	0.093436
-0.222533	0.014732	28.737570	0.081175
-0.126613	0.041451	52.585310	0.067937
-0.001276	0.055633	56.711416	0.055975
0.273390	0.045227	64.986687	0.044664
0.386167	0.020669	68.123581	0.034934
0.499934	-0.004877	78.070677	0.023862
0.533732	-0.037462	71.911420	0.013892
0.486429	-0.069196	76.557740	0.001997
0.438606	-0.096229	64.412899	-0.009035
0.271933	-0.118794	57.937058	-0.016462
0.174839	-0.126341	58.481585	-0.023804
-0.011778	-0.123532	61.584915	-0.030023
-0.142641	-0.112076	59.932489	-0.036161
-0.182838	-0.102022	63.153320	-0.039980
-0.243523	-0.097236	68.095411	-0.044756
-0.184970	-0.094180	73.145353	-0.048037
-0.081157	-0.093044	82.580451	-0.051760
0.016553	-0.095137	100.597728	-0.055309
0.199170	-0.096750	107.947477	-0.060505
0.318900	-0.096599	115.388889	-0.064643
0.420685	-0.100443	123.610100	-0.069051
0.468607	-0.103445	125.682936	-0.071019
0.450026	-0.095893	122.788249	-0.074186
0.405827	-0.086130	127.048336	-0.074613
0.280360	-0.075223	117.893280	-0.077555
