MBK	ACC	OVV	EGG
-0.217914	0.037922	55.102901	0.001555
-0.324041	0.006054	-32.974931	0.001557
-0.420492	-0.018402	-69.563545	0.001615
-0.436325	-0.029459	-39.375098	0.001598
-0.312792	-0.026423	8.453187	0.001636
-0.124534	-0.009988	79.799088	0.001610
0.062592	0.010955	131.012184	0.001632
0.238058	0.025667	173.220228	0.001675
0.352652	0.029394	195.291194	0.001476
0.376140	0.020652	211.977768	0.000883
0.328595	0.001283	174.924181	0.000447
0.215412	-0.020990	154.525784	-0.000086
0.078831	-0.042143	139.587421	-0.000564
-0.025060	-0.056956	140.384440	-0.001013
-0.103452	-0.062158	147.399857	-0.001627
-0.156999	-0.056549	148.362635	-0.001804
-0.166169	-0.042671	132.415955	-0.002354
-0.151925	-0.026278	132.285340	-0.002500
-0.115266	-0.013967	143.154764	-0.002702
-0.054776	-0.006907	149.628387	-0.002800
0.005464	-0.007621	174.022932	-0.002648
0.067941	-0.014551	196.790158	-0.002887
0.142453	-0.024386	226.955306	-0.002579
0.200963	-0.034091	260.358927	-0.002644
0.230753	-0.041424	286.328682	-0.002814
0.231372	-0.044594	291.388702	-0.002593
0.194258	-0.044019	295.420045	-0.002848
0.125680	-0.040600	284.294896	-0.002664
0.047945	-0.035735	274.535497	-0.002837
-0.028532	-0.028115	263.824255	-0.002770
-0.082194	-0.017094	263.678672	-0.002787
-0.097723	-0.001807	261.886259	-0.002718
-0.078972	0.018661	276.108915	-0.002762
-0.040512	0.042067	282.024240	-0.002661
0.004691	0.063019	283.341619	-0.002815
0.028382	0.084027	264.508189	-0.001873
0.014083	0.097132	230.355876	0.000375
-0.042475	0.089000	168.153759	0.001449
-0.136690	0.061402	105.921950	0.001517
-0.244555	0.027682	36.577134	0.001543
-0.343460	-0.002414	-41.248490	0.001527
-0.424527	-0.023837	-62.522963	0.001526
-0.407000	-0.032849	-29.999791	0.001629
-0.262550	-0.026093	21.954725	0.001707
-0.069955	-0.008630	93.814341	0.001650
0.117344	0.011271	142.229621	0.001611
0.284311	0.024451	184.408313	0.001562
0.376324	0.024628	204.204367	0.001134
0.382338	0.013246	212.857268	0.000754
0.317757	-0.007499	168.255363	0.000136
0.191211	-0.029559	158.169637	-0.000251
0.055535	-0.050232	135.508514	-0.000802
-0.042628	-0.063183	147.034906	-0.001403
-0.115462	-0.064056	147.064355	-0.001615
-0.153644	-0.055857	152.341081	-0.001970
-0.152357	-0.041140	134.297539	-0.002390
-0.127077	-0.025188	144.238001	-0.002726
-0.082471	-0.014346	144.597254	-0.002780
-0.022480	-0.010360	159.600390	-0.002734
0.034903	-0.012918	178.923676	-0.002767
0.099496	-0.020476	206.212700	-0.002748
0.170593	-0.029001	239.176431	-0.002720
0.224587	-0.037083	273.756699	-0.002728
0.248854	-0.043497	298.501207	-0.002741
0.239299	-0.045803	305.104746	-0.002675
0.190549	-0.043627	302.987518	-0.002843
0.110625	-0.040410	286.840706	-0.002748
0.024308	-0.035170	275.299279	-0.002910
-0.049861	-0.026438	264.294537	-0.002714
-0.096953	-0.012552	262.949920	-0.002658
-0.105192	0.006013	266.190787	-0.002862
-0.078173	0.030148	279.371023	-0.002767
-0.034165	0.052008	285.581941	-0.002655
0.003920	0.073503	276.642760	-0.002621
0.011336	0.093105	246.091214	-0.000719
-0.023787	0.096401	197.463837	0.001185
-0.097576	0.076713	133.427560	0.001573
-0.194680	0.042986	71.606013	0.001458
-0.293146	0.009609	-5.644620	0.001637
-0.385844	-0.016739	-63.973371	0.001503
-0.425346	-0.031552	-49.029147	0.001520
-0.335910	-0.031720	-4.332069	0.001588
-0.155407	-0.018535	64.154175	0.001599
0.033687	0.001709	121.785930	0.001692
0.206900	0.019059	165.279382	0.001596
0.337492	0.026537	193.077770	0.001363
0.382096	0.019444	210.597173	0.000887
0.349670	0.002540	191.016030	0.000417
0.250910	-0.018985	157.130583	-0.000142
0.114966	-0.040412	146.304586	-0.000669
-0.000880	-0.057164	138.810791	-0.001128
-0.080249	-0.064270	152.506652	-0.001504
-0.134132	-0.060367	154.194681	-0.002012
-0.151044	-0.047691	145.958576	-0.002283
-0.139349	-0.031182	135.825399	-0.002577
-0.106403	-0.017175	145.896636	-0.002711
-0.052867	-0.009385	152.601881	-0.002731
0.006581	-0.009158	170.606021	-0.002781
0.061755	-0.014486	192.641334	-0.002682
0.126407	-0.023009	221.590136	-0.002847
0.187037	-0.032086	257.218997	-0.002704
0.224953	-0.039691	289.367896	-0.002802
0.232183	-0.043373	303.443132	-0.002622
0.205669	-0.043201	304.195205	-0.002678
0.142130	-0.040529	296.067101	-0.002791
0.063206	-0.036466	282.478831	-0.002709
-0.014270	-0.030223	271.632706	-0.002532
-0.074641	-0.020040	267.121286	-0.002758
-0.103200	-0.003539	266.401457	-0.002788
-0.093312	0.017780	278.388187	-0.002728
-0.058067	0.043208	289.206604	-0.002746
-0.013950	0.065897	291.415804	-0.002830
0.010891	0.088687	269.086279	-0.001888
-0.003348	0.104737	233.701931	0.000220
-0.058899	0.098538	169.227474	0.001486
-0.147616	0.070453	110.062279	0.001570
-0.248428	0.034746	38.185859	0.001673
-0.345216	0.003246	-40.853378	0.001644
-0.428585	-0.019270	-73.424978	0.001542
-0.415699	-0.028376	-32.940274	0.001641
-0.264576	-0.022491	20.832211	0.001706
-0.065136	-0.003568	91.239610	0.001634
0.118975	0.017363	140.279917	0.001637
0.284914	0.031196	179.352090	0.001530
0.383904	0.032665	204.939243	0.000959
0.391442	0.020077	216.204918	0.000472
0.327050	-0.000851	175.498033	-0.000104
0.199714	-0.022647	153.282180	-0.000413
0.059177	-0.042983	138.668049	-0.001095
-0.039574	-0.056326	145.811804	-0.001508
-0.110895	-0.057968	155.272192	-0.001937
-0.152914	-0.049449	155.030648	-0.002224
-0.155976	-0.034096	138.330226	-0.002560
-0.133948	-0.017068	140.442086	-0.002840
-0.092105	-0.005681	146.938961	-0.002794
-0.031401	-0.001992	159.296095	-0.002820
0.026679	-0.003720	178.715202	-0.002790
0.088407	-0.010213	207.289785	-0.002757
0.157943	-0.017924	236.998973	-0.002611
0.213283	-0.026108	280.864657	-0.002640
0.240584	-0.032583	304.761768	-0.002733
0.235551	-0.033938	312.119788	-0.002708
0.185791	-0.032266	304.891272	-0.002731
0.106900	-0.029590	294.100226	-0.002703
0.023162	-0.024439	275.491863	-0.002781
-0.053425	-0.015460	272.257168	-0.002685
-0.104026	-0.000633	265.760635	-0.002661
-0.114473	0.020887	271.341098	-0.002687
-0.090627	0.045373	283.694651	-0.002765
-0.046494	0.069497	289.908957	-0.002690
-0.009293	0.092793	275.745409	-0.002412
-0.005927	0.113505	244.991087	-0.000655
-0.041663	0.115324	192.292176	0.001132
-0.114200	0.092027	127.573393	0.001549
-0.210365	0.056464	64.185864	0.001542
-0.308531	0.023313	-18.338046	0.001613
-0.401843	-0.003232	-70.151983	0.001600
-0.429931	-0.017474	-45.557590	0.001520
-0.319213	-0.015911	2.494155	0.001580
-0.132580	0.000255	71.148740	0.001521
0.050734	0.022536	128.103772	0.001579
0.224964	0.039550	169.539822	0.001444
0.350884	0.046153	196.910631	0.001127
0.384848	0.038394	216.860651	0.000692
0.344418	0.019385	186.319606	0.000018
0.237299	-0.003219	156.148233	-0.000388
0.100732	-0.024652	145.389385	-0.000841
-0.006847	-0.040941	141.466875	-0.001407
-0.085995	-0.046245	156.532816	-0.001847
-0.142999	-0.040914	156.736491	-0.002011
-0.158419	-0.026667	145.429905	-0.002637
-0.146038	-0.009606	137.745341	-0.002777
-0.113335	0.004307	149.648692	-0.002803
-0.058040	0.011160	151.437789	-0.002826
0.001421	0.010938	173.787652	-0.002684
0.058760	0.004968	195.140914	-0.002772
0.128878	-0.002916	226.747136	-0.002771
0.190368	-0.011953	265.269742	-0.002847
0.227249	-0.017734	301.262683	-0.002623
0.239051	-0.020424	312.643937	-0.002679
0.213729	-0.019779	314.306827	-0.002801
0.146430	-0.016830	302.990224	-0.002788
0.063290	-0.013577	285.435852	-0.002764
-0.020526	-0.005853	273.343822	-0.002654
-0.085831	0.008129	269.934742	-0.002709
-0.114366	0.026821	271.049205	-0.002642
-0.103217	0.052197	285.308212	-0.002755
-0.068184	0.078407	293.382289	-0.002688
-0.027936	0.102180	282.377393	-0.002725
-0.015820	0.124693	256.602893	-0.001085
-0.040020	0.132134	210.262823	0.000776
-0.101121	0.113703	140.403155	0.001524
-0.194025	0.078983	78.431531	0.001551
-0.291555	0.043618	-0.436659	0.001514
-0.382230	0.013658	-67.814238	0.001536
-0.432948	-0.003635	-58.451224	0.001562
-0.353068	-0.006870	-10.000873	0.001542
-0.170610	0.006550	52.136021	0.001537
0.020869	0.028606	119.777880	0.001593
0.200292	0.048273	160.011966	0.001562
0.346036	0.058199	194.011700	0.001312
0.401863	0.053450	213.286145	0.000794
0.377549	0.035658	202.562463	0.000225
0.283190	0.012759	158.124058	-0.000234
0.143188	-0.009860	151.766438	-0.000701
0.022130	-0.029040	136.017574	-0.001217
-0.063562	-0.038452	153.459202	-0.001839
-0.130004	-0.035752	154.767401	-0.002062
-0.156697	-0.023718	150.201135	-0.002497
-0.150126	-0.005859	134.360233	-0.002643
-0.123212	0.009625	147.404450	-0.002802
-0.070020	0.018071	147.215996	-0.002690
-0.006497	0.018282	168.704270	-0.002711
0.051035	0.013953	190.643051	-0.002664
0.118936	0.004896	220.591111	-0.002694
0.182586	-0.003982	256.276549	-0.002794
0.225266	-0.012193	294.713564	-0.002792
0.244077	-0.016612	311.095668	-0.002620
0.228943	-0.016200	313.891709	-0.002619
0.170532	-0.013958	307.109199	-0.002761
0.091757	-0.010467	290.825992	-0.002722
0.006338	-0.004659	277.855755	-0.002577
-0.067181	0.007055	271.843663	-0.002710
-0.110109	0.024437	266.931275	-0.002644
-0.113889	0.047065	279.760171	-0.002552
-0.086914	0.073223	291.886055	-0.002698
-0.045300	0.097035	289.230820	-0.002746
-0.021309	0.120552	266.447931	-0.001335
-0.032500	0.134038	226.669384	0.000763
-0.081881	0.121819	160.906378	0.001516
-0.167090	0.089251	97.007705	0.001643
-0.267685	0.052131	20.957432	0.001609
-0.367309	0.019756	-61.843563	0.001486
-0.440753	-0.002920	-70.165690	0.001574
-0.393565	-0.010361	-28.571981	0.001708
-0.225371	-0.000130	32.233431	0.001476
-0.030841	0.021189	104.373140	0.001700
0.155370	0.042350	150.585230	0.001634
0.319493	0.054999	191.472415	0.001565
0.401499	0.053588	210.292512	0.001104
0.395732	0.038742	212.525355	0.000736
0.315368	0.016404	162.333502	0.000185
0.180485	-0.007098	154.729695	-0.000374
0.050250	-0.028584	132.629594	-0.000840
-0.045339	-0.041193	150.984962	-0.001244
-0.121362	-0.041483	150.872787	-0.001739
-0.160901	-0.031047	155.185007	-0.002014
-0.164012	-0.015463	131.773684	-0.002393
-0.145348	0.001752	148.606303	-0.002761
