MBK	ACC	OVV	EGG
-0.602225	0.036911	-77.649793	0.026464
-0.695229	-0.050945	-109.189103	0.024193
-0.724761	-0.109465	-127.910278	0.020722
-0.688504	-0.133400	-124.211013	0.015560
-0.584851	-0.119264	-106.196299	0.012102
-0.428545	-0.078739	-69.835179	0.007039
-0.235266	-0.037812	-21.750921	0.003780
-0.028102	-0.008089	27.858387	0.002703
0.169134	-0.009880	77.903167	0.002855
0.330619	-0.035610	114.263114	0.002218
0.435887	-0.074464	143.397458	0.001489
0.482490	-0.127483	161.924524	0.001276
0.470085	-0.178560	170.871454	0.000272
0.410355	-0.222143	175.991248	-0.001686
0.324681	-0.254226	170.371687	-0.002384
0.229388	-0.269642	160.373305	-0.004525
0.142608	-0.267777	145.442527	-0.007044
0.070005	-0.250999	127.294353	-0.009407
0.021190	-0.223767	107.663555	-0.012329
-0.005122	-0.199171	96.511408	-0.014921
-0.005841	-0.166292	89.167554	-0.017714
0.017228	-0.135424	91.064101	-0.019101
0.057373	-0.104214	100.781594	-0.018320
0.110926	-0.060781	120.451710	-0.017130
0.167960	0.006672	144.086138	-0.016172
0.220596	0.104339	170.037214	-0.015241
0.256574	0.200367	195.724104	-0.014450
0.269883	0.276165	210.535409	-0.013651
0.250910	0.334716	211.668204	-0.015559
0.190091	0.361272	191.742467	-0.007189
0.080964	0.363422	151.699325	0.009234
-0.070252	0.346124	96.460105	0.019431
-0.245847	0.278455	39.737802	0.024106
-0.419571	0.176932	-12.428381	0.026872
-0.565960	0.074257	-60.115926	0.026919
-0.668422	-0.014971	-96.924118	0.024814
-0.711847	-0.080240	-117.482908	0.020363
-0.691640	-0.118448	-120.576294	0.017072
-0.607315	-0.117562	-112.324451	0.012887
-0.469425	-0.088581	-83.625988	0.008059
-0.291306	-0.052953	-39.187344	0.003540
-0.096185	-0.018110	8.210656	0.002067
0.096676	-0.009030	55.166368	0.002010
0.264816	-0.026571	99.540813	0.001381
0.390969	-0.057646	134.096559	0.000700
0.461777	-0.107359	157.339043	-0.000228
0.474439	-0.157711	172.518177	0.000265
0.436060	-0.201332	176.998849	-0.002408
0.363047	-0.237691	176.703982	-0.003660
0.271562	-0.257585	164.405169	-0.005082
0.178563	-0.264258	148.709231	-0.006419
0.096645	-0.254105	132.027559	-0.009506
0.036069	-0.229050	114.202462	-0.011865
0.000209	-0.204190	101.499352	-0.015310
-0.008859	-0.173338	93.392880	-0.018747
0.006773	-0.146421	95.260024	-0.019800
0.043228	-0.115948	98.637545	-0.018803
0.093038	-0.071163	113.199842	-0.017003
0.148117	-0.010333	134.416191	-0.016519
0.201398	0.089594	159.386997	-0.015203
0.242729	0.194389	187.057541	-0.014443
0.264777	0.277165	205.272852	-0.012727
0.259817	0.336679	209.966168	-0.013347
0.216458	0.369112	194.255454	-0.007259
0.121739	0.383685	156.798298	0.009517
-0.017574	0.367387	106.934049	0.018507
-0.189481	0.295966	45.507676	0.024372
-0.367688	0.187865	-9.537085	0.026668
-0.527209	0.079803	-56.145789	0.027501
-0.647013	-0.012731	-95.938268	0.025070
-0.706946	-0.079696	-119.154786	0.022275
-0.697172	-0.121428	-127.931871	0.017204
-0.617549	-0.120077	-114.077796	0.013714
-0.477501	-0.088167	-85.212030	0.008028
-0.295343	-0.047481	-43.893981	0.004359
-0.094132	-0.011106	1.343271	0.002156
0.102638	0.000612	50.064914	0.001483
0.273685	-0.014206	90.906952	0.000598
0.399369	-0.045572	126.462368	0.001055
0.469955	-0.095334	151.828749	0.000852
0.484649	-0.146547	167.449611	-0.000547
0.448644	-0.194187	175.601169	-0.002088
0.378489	-0.232470	171.506150	-0.003414
0.288560	-0.251776	160.891094	-0.004817
0.197400	-0.259316	149.971377	-0.007630
0.116024	-0.247826	132.604328	-0.009381
0.053238	-0.225601	111.375138	-0.012817
0.014629	-0.200115	98.304913	-0.015420
0.000702	-0.168999	90.253182	-0.019473
0.013014	-0.141890	88.529124	-0.020809
0.045785	-0.112433	93.750279	-0.020126
0.093776	-0.071903	108.567984	-0.019056
0.149469	-0.018912	133.144475	-0.017789
0.202643	0.069178	158.621602	-0.016144
0.243315	0.171309	182.590006	-0.015859
0.264883	0.259158	200.629965	-0.016314
0.257334	0.326505	208.119445	-0.016727
0.214381	0.365092	194.692423	-0.012864
0.124085	0.385228	165.415172	0.002944
-0.010968	0.373255	117.871357	0.013384
-0.177432	0.312493	59.846147	0.021300
-0.353902	0.213993	2.420008	0.024892
-0.513361	0.104240	-45.953480	0.026080
-0.638576	0.007301	-88.612119	0.024645
-0.707472	-0.066617	-118.094646	0.021057
-0.711337	-0.115120	-126.351945	0.016406
-0.646361	-0.120416	-117.969201	0.012402
-0.519107	-0.095144	-92.826091	0.007745
-0.344231	-0.055576	-52.945745	0.003735
-0.143262	-0.013730	-4.935271	0.001085
0.058435	0.000317	40.991989	-0.000018
0.238623	-0.009281	84.649894	-0.000540
0.374331	-0.038230	122.888975	-0.000395
0.454650	-0.086117	147.128873	-0.001705
0.478018	-0.136279	163.542187	-0.002685
0.450218	-0.186615	171.917145	-0.004226
0.384601	-0.226468	174.142887	-0.006500
0.299622	-0.249136	162.059853	-0.007833
0.211087	-0.260899	151.651063	-0.009648
0.130583	-0.251998	141.081300	-0.012099
0.066750	-0.232865	120.474491	-0.014134
0.024619	-0.208436	105.490492	-0.016951
0.006284	-0.176345	92.169813	-0.019295
0.011836	-0.148774	85.641938	-0.020603
0.039545	-0.118828	92.650197	-0.020469
0.083207	-0.080192	109.274275	-0.019862
0.137202	-0.024294	130.378883	-0.018092
0.192129	0.073045	151.628306	-0.016326
0.236302	0.179697	176.878837	-0.015666
0.261794	0.267047	197.138327	-0.015925
0.260153	0.333271	206.041299	-0.016327
0.222065	0.374964	192.366358	-0.010155
0.135537	0.398488	162.190272	0.005793
0.001877	0.380798	116.348923	0.015970
-0.165231	0.308813	57.934029	0.023324
-0.343768	0.200715	1.007858	0.025876
-0.508233	0.087199	-48.074974	0.027800
-0.637623	-0.012225	-95.793037	0.024878
-0.708523	-0.086533	-120.719766	0.021521
-0.708648	-0.128899	-126.595199	0.016911
-0.634791	-0.122716	-114.260177	0.013851
-0.496222	-0.091342	-87.523091	0.009130
-0.311537	-0.043963	-48.034544	0.004584
-0.103483	-0.000190	-1.260918	0.000952
0.099278	0.011429	45.913449	-0.000774
0.274743	-0.001848	87.610357	-0.001042
0.401809	-0.037807	122.847691	-0.000677
0.471811	-0.088276	144.120218	-0.001336
0.484559	-0.141229	159.890866	-0.002505
0.449065	-0.194258	177.081857	-0.002662
0.380411	-0.232746	171.400781	-0.005355
0.295786	-0.252879	166.970721	-0.007025
0.208076	-0.259126	158.962018	-0.008995
0.129167	-0.246865	140.506859	-0.011230
0.065607	-0.228195	118.397878	-0.013384
0.023358	-0.202848	102.757574	-0.015776
0.001475	-0.170190	92.815807	-0.018870
0.007237	-0.143437	86.983954	-0.020651
0.035343	-0.114647	93.024068	-0.020662
0.083260	-0.080241	112.536057	-0.019266
0.142250	-0.027336	133.691676	-0.018423
0.199953	0.062434	154.624131	-0.017683
0.246088	0.165813	181.146389	-0.016894
0.270762	0.259863	200.149860	-0.016259
0.265782	0.327888	205.766202	-0.017170
0.225197	0.366691	196.452273	-0.012301
0.137572	0.393086	165.217888	0.003711
0.004762	0.383649	118.689967	0.015441
-0.157404	0.319412	63.868964	0.021713
-0.331951	0.213955	9.526801	0.024679
-0.492453	0.100672	-46.159509	0.026571
-0.620502	0.004484	-92.531383	0.024123
-0.694749	-0.071704	-116.801660	0.019871
-0.701857	-0.118682	-128.041053	0.016621
-0.638955	-0.120829	-116.140615	0.012034
-0.509380	-0.094261	-90.693825	0.007567
-0.330455	-0.051911	-47.474598	0.003348
-0.125607	-0.009384	-7.039018	0.000392
0.078070	0.005598	40.763708	-0.000825
0.257552	-0.005428	84.821481	-0.001928
0.390351	-0.037825	122.030818	-0.002330
0.463787	-0.085216	144.432359	-0.003030
0.479541	-0.137403	159.225380	-0.003893
0.445364	-0.189712	172.815921	-0.004770
0.375978	-0.228172	173.812260	-0.006151
0.290555	-0.251728	169.726734	-0.008048
0.201697	-0.262473	157.237747	-0.009875
0.122852	-0.250217	140.257994	-0.012627
0.061182	-0.231427	120.259972	-0.014748
0.021205	-0.206097	107.170131	-0.017590
0.004875	-0.175677	90.809830	-0.021249
0.011878	-0.149932	89.494733	-0.022004
0.040561	-0.119317	92.702034	-0.021184
0.089116	-0.082917	105.412327	-0.020354
0.148817	-0.026393	130.608947	-0.018831
0.210669	0.069337	156.986182	-0.017094
0.261211	0.172186	179.872516	-0.016856
0.292401	0.263889	196.464315	-0.016811
0.293790	0.331431	204.663494	-0.017245
0.257086	0.374367	195.015477	-0.011181
0.168487	0.396682	166.102282	0.004973
0.032063	0.380653	116.642698	0.016253
-0.138766	0.315406	60.946712	0.021998
-0.320715	0.208219	4.178614	0.027034
-0.485623	0.092199	-49.696367	0.028117
