MBK	ACC	OVV	EGG
0.220937	-0.132353	87.265280	-0.041753
0.284440	-0.142681	86.024303	-0.047107
0.271572	-0.146236	82.310877	-0.051024
0.211963	-0.144992	80.301782	-0.057169
0.144869	-0.139075	91.035178	-0.061447
0.138959	-0.133480	102.601055	-0.067914
0.210138	-0.126846	113.302717	-0.072105
0.292003	-0.120371	116.462525	-0.078788
0.311607	-0.119693	121.302537	-0.084047
0.238707	-0.121268	124.924368	-0.088209
0.134278	-0.123096	129.561122	-0.089261
0.069951	-0.122891	131.271299	-0.094089
0.049493	-0.113624	132.612288	-0.093348
0.070275	-0.094500	127.422030	-0.096199
0.119417	-0.074409	125.999440	-0.093190
0.140943	-0.046896	125.222833	-0.093023
0.111551	-0.006953	122.831899	-0.085231
0.043216	0.047794	120.021611	-0.085072
-0.023612	0.107728	117.052160	-0.074684
-0.059246	0.163405	107.106145	-0.079531
-0.065022	0.222819	83.965281	-0.028264
-0.104306	0.288305	50.237219	0.081905
-0.186406	0.319257	25.203933	0.112991
-0.333366	0.294684	4.149000	0.134874
-0.468872	0.244968	-25.904895	0.150697
-0.536284	0.183154	-52.525105	0.160941
-0.594129	0.123257	-28.850592	0.159526
-0.736711	0.070352	23.489331	0.156213
-0.685950	0.029314	73.662927	0.145311
-0.320578	0.000515	82.518406	0.131528
0.118840	-0.012933	71.207176	0.115018
0.434745	-0.010086	47.164131	0.099654
0.482956	0.005355	37.232722	0.085314
0.396780	0.016690	24.000534	0.071882
0.289183	0.018567	23.696494	0.057583
0.130168	0.011198	21.505231	0.043912
-0.006775	0.001859	33.020620	0.031209
-0.061721	-0.008576	48.014424	0.018518
-0.124060	-0.027258	64.420193	0.005233
-0.121199	-0.049011	74.399478	-0.007865
-0.091082	-0.073199	81.552960	-0.020963
0.025873	-0.098288	80.232402	-0.028254
0.171551	-0.123863	85.605336	-0.035649
0.267459	-0.141328	88.122615	-0.040329
0.300273	-0.150355	83.856592	-0.043526
0.269978	-0.154004	78.669624	-0.046370
0.171390	-0.148977	84.421959	-0.050175
0.100113	-0.142954	98.069782	-0.055116
0.112340	-0.135154	114.929661	-0.059077
0.211781	-0.126190	121.238438	-0.065193
0.310384	-0.120618	126.047750	-0.069860
0.288372	-0.117196	125.572645	-0.073164
0.179916	-0.113723	125.147459	-0.078388
0.093570	-0.114474	128.118852	-0.080534
0.026393	-0.114001	131.364080	-0.083435
0.021870	-0.105475	125.239261	-0.084370
0.056256	-0.085669	123.448044	-0.085030
0.087064	-0.055931	122.398117	-0.083795
0.078398	-0.019236	128.359962	-0.081756
0.042877	0.027194	124.908100	-0.077925
0.001016	0.086148	118.017843	-0.072047
-0.009706	0.143697	103.006088	-0.069716
-0.049011	0.201077	89.123835	-0.053536
-0.115923	0.269437	61.527268	0.057638
-0.192307	0.313619	35.150120	0.111276
-0.284839	0.298625	9.757840	0.127288
-0.421450	0.248904	-17.863593	0.147648
-0.511392	0.190784	-49.855847	0.157346
-0.592205	0.136820	-37.387889	0.160401
-0.715396	0.087177	14.819856	0.155836
-0.742171	0.038275	69.382511	0.145880
-0.436380	0.003816	82.518742	0.132886
0.009571	-0.015956	66.081787	0.115614
0.357599	-0.016103	50.718651	0.099301
0.429161	-0.000178	41.730090	0.085951
