MBK	ACC	OVV	EGG
0.241227	-0.196735	126.978604	-0.022412
0.226146	-0.201923	141.498131	-0.026956
0.188331	-0.199780	144.729667	-0.030363
0.129049	-0.191378	130.793234	-0.031878
0.085029	-0.171996	125.742518	-0.032734
0.046330	-0.151740	144.003757	-0.031409
0.030042	-0.120176	177.223444	-0.028253
0.016085	-0.080478	207.545983	-0.028942
0.009701	-0.043724	222.507172	-0.027534
0.026687	0.006208	228.919690	-0.025706
0.044234	0.056021	222.554699	-0.025401
0.044653	0.101534	201.931935	-0.024960
0.013047	0.150764	163.087185	-0.023488
-0.034761	0.203566	101.797822	-0.023912
-0.100717	0.268259	62.120872	-0.018983
-0.166764	0.335813	32.642454	0.000111
-0.221228	0.368414	8.580475	0.013101
-0.293660	0.319457	-35.690225	0.022288
-0.362835	0.193705	-99.931433	0.026968
-0.456967	0.046929	-179.115867	0.025459
-0.565058	-0.076857	-163.807314	0.022430
-0.584120	-0.171246	-41.466500	0.017928
-0.364685	-0.224069	135.896180	0.013852
0.006912	-0.231644	237.365788	0.008386
0.393328	-0.199634	218.295631	0.002052
0.602376	-0.143262	119.020867	-0.003504
0.570155	-0.108242	34.303616	-0.006550
0.396798	-0.098134	-7.497187	-0.008979
0.136709	-0.106754	-35.755311	-0.010981
-0.122385	-0.123153	-44.469483	-0.011636
-0.304743	-0.136378	-1.451242	-0.012844
-0.315747	-0.153416	75.242503	-0.014714
-0.154655	-0.164499	143.610207	-0.015915
0.051865	-0.171038	158.512013	-0.018602
0.210021	-0.181837	133.007063	-0.019659
0.267383	-0.188621	121.394574	-0.021474
0.255822	-0.196010	134.956321	-0.022673
0.222108	-0.198485	150.136816	-0.026901
0.152801	-0.188965	137.030703	-0.029884
0.085901	-0.178510	119.046360	-0.029880
0.036786	-0.161007	125.613666	-0.030206
0.024734	-0.132380	161.606415	-0.028742
0.025685	-0.100892	199.385850	-0.026744
0.024454	-0.060886	219.353832	-0.026321
0.032619	-0.017263	228.664977	-0.025253
0.052358	0.031791	226.887734	-0.023612
0.073795	0.076025	213.251966	-0.022610
0.059851	0.115487	182.313415	-0.022059
0.008709	0.167550	128.768203	-0.020382
-0.057935	0.226522	84.774437	-0.022006
-0.128401	0.293615	52.410344	-0.011020
-0.163313	0.358887	34.231931	0.008479
-0.208714	0.363558	-2.948427	0.018714
-0.265364	0.282427	-62.158555	0.025987
-0.344843	0.143709	-131.908819	0.027621
-0.461114	-0.000409	-190.368369	0.025887
-0.559652	-0.113741	-126.916430	0.023286
-0.521654	-0.198914	28.025072	0.018465
-0.219536	-0.236678	183.972954	0.013257
0.164374	-0.222850	237.402784	0.007398
0.502044	-0.180744	182.412815	0.000154
0.634724	-0.129015	91.044190	-0.003158
0.532891	-0.103260	20.675093	-0.006505
0.327312	-0.102388	-17.493036	-0.008382
0.045777	-0.110107	-39.717864	-0.009779
-0.193785	-0.127116	-31.444763	-0.010544
-0.316593	-0.143073	29.481553	-0.012493
-0.256139	-0.157628	105.634075	-0.013112
-0.063547	-0.167199	151.362735	-0.015091
0.122726	-0.173737	146.901455	-0.016991
0.251530	-0.183999	126.783862	-0.018213
0.275822	-0.192774	129.440846	-0.020389
0.253628	-0.194621	144.443007	-0.022239
0.202057	-0.194514	151.065510	-0.024447
0.124926	-0.183558	132.115142	-0.027087
0.069317	-0.169053	121.897015	-0.028650
0.025267	-0.147168	139.285717	-0.027689
0.010186	-0.115493	176.962408	-0.026692
0.001601	-0.081497	204.699252	-0.025826
0.001171	-0.043098	217.851471	-0.024353
0.024844	0.002266	226.296860	-0.024236
0.047580	0.047700	222.404126	-0.023977
0.056273	0.095488	206.657154	-0.023171
0.027968	0.140650	173.849480	-0.022286
-0.024250	0.192894	118.804923	-0.021762
-0.089303	0.254639	73.975145	-0.021123
-0.153086	0.321530	39.616509	-0.003747
-0.191658	0.373888	19.519877	0.014126
-0.250266	0.347734	-19.052295	0.022278
-0.304805	0.237050	-77.423681	0.028184
-0.395219	0.090905	-157.983356	0.028541
-0.508570	-0.043431	-184.264775	0.025476
-0.580383	-0.145749	-85.815512	0.021673
-0.448907	-0.212873	85.440789	0.017170
-0.088896	-0.234424	217.765487	0.010908
0.293071	-0.207428	231.042982	0.004279
0.576706	-0.159303	144.007073	-0.001500
0.619043	-0.118978	57.593857	-0.005155
0.466364	-0.101810	4.388353	-0.006823
0.236019	-0.106033	-21.820481	-0.008705
-0.048149	-0.117192	-42.664073	-0.009318
-0.249581	-0.133190	-12.079514	-0.010831
-0.310240	-0.147964	54.536579	-0.012664
-0.185822	-0.154933	128.237243	-0.013552
0.013294	-0.164501	154.924333	-0.015756
0.187773	-0.176224	136.295231	-0.018832
0.281751	-0.187317	117.021765	-0.020561
0.283823	-0.197390	129.285577	-0.022649
0.256813	-0.198370	149.235842	-0.027381
0.195579	-0.194515	151.332453	-0.029707
0.135049	-0.184847	133.652935	-0.029752
0.093418	-0.166959	134.957120	-0.028480
0.065795	-0.141079	151.557151	-0.027692
0.053864	-0.102035	185.128415	-0.025820
0.034221	-0.058749	218.861149	-0.024740
0.031831	-0.015344	231.196996	-0.023586
0.051654	0.038262	228.651589	-0.023601
0.061161	0.080155	212.136496	-0.022557
0.054190	0.124018	184.755363	-0.022812
0.007803	0.174292	135.719218	-0.020757
-0.048903	0.232970	92.038550	-0.021481
-0.120068	0.304716	58.669964	-0.009344
-0.159610	0.366449	29.258608	0.010767
-0.205088	0.369586	-5.264361	0.020770
-0.262524	0.283201	-66.412483	0.028607
-0.328597	0.139312	-145.857335	0.029127
-0.452268	-0.001052	-200.472266	0.027701
-0.558342	-0.116165	-129.641121	0.023984
-0.512777	-0.197640	35.331851	0.019428
-0.214573	-0.230039	193.869075	0.014515
0.186995	-0.217772	243.893396	0.008511
0.526527	-0.170487	181.507195	0.001890
0.651967	-0.120124	78.754260	-0.003144
0.544427	-0.098455	14.630097	-0.005256
0.321077	-0.097087	-20.277997	-0.006300
0.036310	-0.109406	-43.015326	-0.009264
-0.209436	-0.124542	-34.502218	-0.010825
-0.324249	-0.137301	32.677380	-0.012054
-0.251450	-0.151125	108.297727	-0.015012
-0.048288	-0.155620	154.771676	-0.016724
0.149146	-0.163153	147.708126	-0.019644
0.279580	-0.175827	124.592252	-0.023569
0.304138	-0.183311	123.772747	-0.025014
0.271255	-0.194599	141.224576	-0.027859
0.209070	-0.197928	146.038028	-0.030876
0.126101	-0.191046	130.947534	-0.031127
0.073768	-0.177101	127.530547	-0.028831
0.046315	-0.149479	151.356785	-0.028185
0.051121	-0.115052	189.658321	-0.025739
0.056486	-0.074940	221.110036	-0.024513
0.059726	-0.028046	228.891726	-0.022868
0.070455	0.023394	226.714982	-0.022339
0.068048	0.076890	216.992411	-0.020130
0.051601	0.119083	196.656550	-0.020900
0.003635	0.161477	159.152023	-0.019485
-0.061937	0.221997	102.323647	-0.020281
-0.135554	0.288914	60.843519	-0.014448
-0.189427	0.354674	33.733290	0.005781
-0.207284	0.381562	9.448246	0.018637
-0.244202	0.316889	-45.653932	0.026188
-0.293381	0.187476	-119.169798	0.029196
-0.389506	0.043683	-191.177644	0.028606
-0.517890	-0.078926	-158.100011	0.025661
-0.543280	-0.171666	-15.183514	0.020832
-0.314712	-0.224391	147.376293	0.015129
0.057121	-0.222607	230.417783	0.009108
0.415356	-0.183598	198.334460	0.002578
0.620367	-0.136931	112.673483	-0.002837
0.572103	-0.102612	37.453592	-0.004324
0.390152	-0.099231	-8.728167	-0.005370
0.125174	-0.106737	-39.080433	-0.008730
-0.135822	-0.116701	-40.063183	-0.010732
-0.283635	-0.134168	10.220516	-0.011786
-0.262971	-0.146779	85.755125	-0.013843
-0.086473	-0.155365	143.356957	-0.015748
0.111390	-0.162284	147.673270	-0.018264
0.270735	-0.170416	126.921963	-0.019429
0.326053	-0.181272	127.989985	-0.020033
0.308421	-0.189279	143.862133	-0.024013
0.261849	-0.192322	147.907178	-0.025848
0.177795	-0.190148	136.131166	-0.028553
0.116252	-0.175649	126.663743	-0.029254
0.072429	-0.154703	141.682107	-0.028311
0.061155	-0.121719	176.751522	-0.026771
0.060839	-0.079927	211.756316	-0.024716
0.060433	-0.041605	223.668782	-0.023719
0.071748	0.012329	226.646221	-0.022585
0.069666	0.066626	224.683264	-0.021962
0.061330	0.108236	209.043696	-0.020375
0.019304	0.154614	175.941553	-0.020617
-0.041126	0.208700	115.264891	-0.019322
-0.117481	0.273714	73.547388	-0.017377
-0.180784	0.342768	39.477597	-0.000498
-0.192426	0.387462	20.293398	0.015709
-0.225831	0.358067	-27.576213	0.023625
-0.259679	0.236091	-95.830291	0.029503
-0.349303	0.087990	-175.452265	0.029187
-0.481086	-0.040961	-189.049641	0.026487
-0.567371	-0.145609	-65.470130	0.021535
-0.421496	-0.210512	101.747880	0.016050
-0.057555	-0.224355	229.795533	0.010554
0.316487	-0.196735	221.198268	0.003117
0.596722	-0.146649	140.107823	-0.001355
0.603804	-0.109613	48.849975	-0.003710
0.452104	-0.094855	5.567942	-0.005438
0.199218	-0.097873	-30.940127	-0.007664
-0.078452	-0.112611	-41.175734	-0.008361
-0.279224	-0.125203	-9.304602	-0.010928
-0.319438	-0.137538	66.119067	-0.013204
-0.181447	-0.146794	129.425565	-0.015557
0.027218	-0.154084	157.805379	-0.018605
0.213410	-0.167250	134.066542	-0.019492
0.306751	-0.175500	126.137023	-0.019907
0.305355	-0.183166	132.489775	-0.021654
0.269984	-0.188867	155.299162	-0.024296
0.190810	-0.184983	148.354564	-0.026171
0.121963	-0.176821	135.761425	-0.026774
0.071823	-0.156907	133.584658	-0.026311
0.050907	-0.125728	164.692180	-0.025464
0.050662	-0.086845	198.108563	-0.024246
0.048389	-0.038383	228.005360	-0.023438
