MBK	ACC	OVV	EGG
0.005413	-0.244399	135.172702	-0.011834
-0.046435	-0.224714	117.712478	-0.014326
-0.066217	-0.194878	104.502431	-0.016255
-0.061142	-0.164553	90.616452	-0.020499
-0.032331	-0.134848	91.066481	-0.021463
0.020572	-0.099882	100.009313	-0.020991
0.089697	-0.064084	114.529397	-0.020816
0.167981	-0.010547	134.867110	-0.019631
0.239251	0.076596	159.492964	-0.018791
0.301166	0.178187	181.647818	-0.019726
0.336120	0.267008	195.099421	-0.017315
0.335336	0.332179	203.458002	-0.018124
0.294541	0.373639	190.413841	-0.009213
0.206963	0.395755	157.919456	0.004806
0.066180	0.373160	107.835039	0.014106
-0.113615	0.306474	55.768163	0.019988
-0.308402	0.202752	-2.075371	0.022974
-0.478660	0.093035	-51.351781	0.023370
-0.618955	-0.000754	-90.765712	0.021143
-0.704830	-0.077240	-114.948883	0.018018
-0.720417	-0.116608	-121.309324	0.013380
-0.654472	-0.115285	-107.635172	0.009604
-0.524023	-0.086953	-80.604960	0.006633
-0.354720	-0.040131	-42.335318	0.001410
-0.153229	0.002771	0.850844	-0.001005
0.046895	0.017052	46.784662	-0.002789
0.216425	-0.000275	89.282704	-0.003388
0.339949	-0.040890	122.377737	-0.003883
0.406468	-0.087222	145.633842	-0.003145
0.416404	-0.142444	159.465653	-0.005090
0.370899	-0.195338	165.092305	-0.005780
0.288165	-0.231768	170.405409	-0.007950
0.197871	-0.254269	162.986380	-0.008793
0.106104	-0.256922	153.476185	-0.010649
0.023340	-0.244049	137.066687	-0.013297
-0.040506	-0.224520	120.456919	-0.015647
-0.073006	-0.196514	103.347381	-0.016998
-0.077933	-0.169343	93.327864	-0.020397
-0.056667	-0.138087	90.554574	-0.022059
-0.008126	-0.101615	96.410824	-0.023721
0.064521	-0.068178	109.514685	-0.023987
0.144897	-0.016507	130.023171	-0.021833
0.226524	0.067688	155.422460	-0.021057
0.296067	0.165406	175.573092	-0.019392
0.341775	0.257697	193.703748	-0.018993
0.352183	0.327606	199.506495	-0.019797
0.314602	0.375146	188.344805	-0.011753
0.223600	0.393690	159.092597	0.004642
0.081819	0.371804	111.908315	0.012924
-0.099884	0.309349	56.966254	0.018468
-0.298869	0.206148	-0.980081	0.021049
-0.485029	0.093547	-46.614575	0.021984
-0.632813	-0.003242	-89.126386	0.020825
-0.721107	-0.081144	-114.402202	0.017523
-0.739572	-0.119942	-121.032899	0.013431
-0.678496	-0.117903	-108.932974	0.010225
-0.547828	-0.088987	-82.213634	0.006493
-0.369994	-0.041818	-44.727039	0.002604
-0.164092	-0.000049	-1.008819	-0.002398
0.040059	0.018712	45.908291	-0.003962
0.224581	0.006679	83.802880	-0.005546
0.352853	-0.032441	119.820246	-0.005759
0.418276	-0.080987	145.573010	-0.006391
0.424920	-0.136474	159.555128	-0.006415
0.381258	-0.190356	167.739501	-0.007029
0.304928	-0.227674	169.696005	-0.008635
0.207712	-0.252484	164.714406	-0.009172
0.111140	-0.255733	152.943816	-0.010294
0.028020	-0.245232	137.856507	-0.012016
-0.030501	-0.226954	120.904470	-0.014227
-0.066805	-0.197380	104.918722	-0.017829
-0.070132	-0.169065	95.143829	-0.021069
-0.043866	-0.139264	89.944002	-0.023201
0.006537	-0.108552	96.619483	-0.023813
0.076447	-0.075813	109.412833	-0.022333
0.162866	-0.021920	131.587987	-0.021453
0.247599	0.061504	153.912937	-0.020432
0.314056	0.166030	177.504154	-0.019392
0.355119	0.260897	194.275733	-0.019245
0.363609	0.329524	203.300867	-0.019783
0.330318	0.376708	190.780414	-0.012370
0.235665	0.398946	161.042596	0.001788
0.085723	0.377696	114.052038	0.012483
-0.097179	0.307691	57.518587	0.018073
-0.295489	0.198857	1.247625	0.020762
-0.482773	0.091370	-49.527382	0.021900
-0.634482	-0.002607	-88.312258	0.019970
-0.717323	-0.082988	-113.054881	0.015289
-0.723472	-0.120605	-119.321663	0.011867
-0.657058	-0.117187	-108.656396	0.007588
-0.521035	-0.086253	-82.736719	0.002905
-0.336515	-0.038452	-42.561295	-0.000283
-0.126512	0.000160	0.420540	-0.004787
0.076576	0.017209	45.371772	-0.005161
0.246025	0.003639	84.315199	-0.005346
0.368365	-0.034914	120.563645	-0.007096
0.426466	-0.082313	143.929262	-0.007306
0.430664	-0.139942	160.535123	-0.007473
0.378908	-0.193597	168.723097	-0.008694
0.296829	-0.229241	172.102764	-0.009546
0.201662	-0.253448	166.491129	-0.011390
0.103294	-0.256600	154.036261	-0.013143
0.023193	-0.243875	137.071112	-0.013882
-0.038247	-0.224710	119.666881	-0.016205
-0.068943	-0.195155	104.722197	-0.019701
-0.069972	-0.169257	94.985367	-0.021936
-0.037126	-0.138241	91.259795	-0.024155
0.016500	-0.106346	93.697966	-0.025204
0.088839	-0.073573	109.559147	-0.023744
0.166702	-0.017085	129.263626	-0.023630
0.243957	0.068095	151.837997	-0.023021
0.308646	0.172993	178.360755	-0.022269
0.341823	0.272204	194.380808	-0.021746
0.339351	0.338302	204.270828	-0.022453
0.295605	0.374683	191.651255	-0.012538
0.203292	0.389057	160.739818	0.001540
0.050693	0.366119	110.415286	0.011359
-0.134050	0.299388	52.369238	0.016833
-0.330464	0.190061	-2.106157	0.018392
-0.510992	0.084558	-50.047464	0.020383
-0.647142	-0.008395	-86.481696	0.017450
-0.721111	-0.082571	-108.619603	0.014291
-0.718271	-0.115536	-114.961501	0.011249
-0.641025	-0.112481	-105.069933	0.008187
-0.499636	-0.083924	-77.567622	0.005316
-0.317459	-0.037818	-40.309907	0.001869
-0.116965	0.003837	2.979657	-0.003704
0.078998	0.023493	46.933188	-0.005008
0.243150	0.002935	87.483083	-0.006143
0.357825	-0.038863	121.726659	-0.007418
0.416898	-0.087331	143.765762	-0.007545
0.416292	-0.143593	157.501408	-0.008493
0.369579	-0.194574	166.382473	-0.009744
0.292785	-0.230376	169.740301	-0.010050
0.205695	-0.251568	162.267510	-0.011215
0.115907	-0.252458	152.464616	-0.012882
0.041102	-0.241499	134.194083	-0.013763
-0.010728	-0.221640	117.696982	-0.017142
-0.028860	-0.194292	104.536915	-0.020058
-0.027402	-0.167384	94.656524	-0.022703
-0.002078	-0.134976	92.942254	-0.025848
0.046333	-0.104093	97.742512	-0.024985
0.113161	-0.070460	111.332723	-0.024769
0.184506	-0.019922	130.212855	-0.023284
0.254192	0.056310	154.431303	-0.022277
0.314140	0.152906	177.568714	-0.021085
0.344943	0.244374	194.352644	-0.020179
0.346276	0.316181	202.093093	-0.021360
0.305271	0.365714	193.588152	-0.017109
0.219774	0.385076	164.661725	-0.001722
0.085084	0.369635	117.907997	0.009445
-0.086256	0.316899	66.026330	0.015148
-0.274861	0.219387	9.479753	0.018987
-0.447096	0.115697	-37.676104	0.020402
-0.586333	0.018035	-80.335897	0.018705
-0.668774	-0.061805	-105.234061	0.015501
-0.685920	-0.106972	-117.342772	0.011740
-0.631606	-0.114213	-109.122839	0.008071
-0.511764	-0.087970	-83.839638	0.003290
-0.342862	-0.044623	-49.351714	-0.001210
-0.149915	-0.005548	-5.370546	-0.004101
0.046125	0.018140	41.849222	-0.005731
0.219351	0.008303	82.646691	-0.006192
0.349717	-0.025630	115.437408	-0.006730
0.423273	-0.072463	142.404290	-0.007456
0.436944	-0.130310	161.344681	-0.008427
0.402191	-0.181648	167.733097	-0.008664
0.325727	-0.222728	169.892865	-0.009867
0.237308	-0.246666	167.878571	-0.012358
0.142475	-0.252100	155.093485	-0.013606
0.058135	-0.244727	140.505224	-0.015135
-0.007368	-0.224797	124.460562	-0.017878
-0.039760	-0.197157	108.387677	-0.020683
-0.043897	-0.170817	97.528676	-0.024041
-0.028603	-0.138258	91.358240	-0.025607
0.019965	-0.110082	97.225557	-0.025007
0.083457	-0.076620	108.719326	-0.024543
0.162404	-0.025250	128.128453	-0.023781
0.235448	0.053306	152.192743	-0.022102
0.297418	0.160143	176.846912	-0.022263
0.341328	0.255356	193.205555	-0.022305
0.351344	0.321624	203.161845	-0.022619
0.323765	0.370850	196.491256	-0.015393
0.238500	0.397215	167.111509	-0.000484
0.104248	0.391485	122.282734	0.008715
-0.070117	0.330710	66.901876	0.016734
-0.265598	0.223790	10.347439	0.019100
-0.448874	0.113965	-42.059211	0.020589
-0.595725	0.013693	-82.937667	0.018943
-0.686790	-0.067204	-110.592032	0.014885
-0.703291	-0.112079	-121.972262	0.010816
-0.645578	-0.119935	-112.630602	0.007030
-0.519017	-0.089909	-87.463911	0.003505
-0.345057	-0.041975	-50.000312	0.001102
-0.140620	0.002858	-6.806099	-0.003197
0.063425	0.028366	40.064344	-0.004980
0.238614	0.015576	79.985897	-0.005526
0.369838	-0.019350	115.608700	-0.006810
0.436228	-0.065760	141.379333	-0.006334
0.447813	-0.124245	157.649153	-0.007241
0.405578	-0.176794	166.421142	-0.008652
0.329602	-0.220302	168.572720	-0.009784
0.233675	-0.247310	164.372997	-0.010738
0.139788	-0.254300	153.298944	-0.012612
0.059485	-0.246984	139.308468	-0.014741
-0.000412	-0.225288	120.866438	-0.017289
-0.032336	-0.194276	105.117020	-0.019556
-0.032618	-0.165221	94.589767	-0.022166
-0.006878	-0.131773	91.492067	-0.024132
0.041772	-0.102445	93.847859	-0.025145
0.112063	-0.068087	104.034389	-0.024351
0.191129	-0.021742	125.762709	-0.022716
0.265772	0.049142	150.503178	-0.023965
0.326804	0.150666	173.433352	-0.021961
0.361832	0.247518	192.753096	-0.021127
0.367049	0.319195	202.641152	-0.022385
0.331717	0.367052	193.235178	-0.016934
0.249877	0.388963	168.611503	-0.002612
0.116208	0.385077	125.205033	0.007824
-0.055496	0.331887	69.402056	0.014747
-0.243929	0.235080	15.077204	0.018498
-0.424280	0.130064	-36.501315	0.020315
-0.569508	0.030569	-76.015669	0.019142
-0.660441	-0.049948	-107.644575	0.014861
-0.681209	-0.096288	-117.433424	0.010629
-0.633592	-0.108546	-110.652996	0.007506
-0.520262	-0.084554	-88.989710	0.002006
-0.359618	-0.043360	-52.549865	-0.001876
-0.168322	-0.002883	-9.794702	-0.005008
0.024577	0.020438	35.151198	-0.005927
0.193985	0.010430	75.865586	-0.006641
0.324737	-0.019030	110.864582	-0.007228
0.398894	-0.063230	138.530682	-0.007319
0.418828	-0.117921	159.577045	-0.008260
0.387613	-0.166052	169.688007	-0.009448
0.325303	-0.206727	174.051322	-0.010545
0.242216	-0.233053	170.317599	-0.012671
0.155088	-0.241234	158.831725	-0.013971
0.077142	-0.236372	144.793213	-0.014868
0.013881	-0.216116	125.450315	-0.017272
-0.024815	-0.194804	105.787919	-0.019739
-0.039531	-0.169650	97.230943	-0.023144
-0.026238	-0.137183	92.788396	-0.024858
0.010364	-0.106982	94.877580	-0.025539
0.068950	-0.068958	107.577525	-0.024891
0.139767	-0.015837	128.092979	-0.024274
0.211708	0.067488	150.458378	-0.023067
0.273112	0.178479	173.543948	-0.021088
0.314070	0.276848	192.113617	-0.020562
0.322721	0.349743	201.092371	-0.021610
0.294447	0.396846	190.593610	-0.011976
0.214119	0.412894	162.956504	0.002915
0.079715	0.391585	114.702532	0.012039
-0.091657	0.315642	58.921129	0.017310
-0.284664	0.200342	-0.799373	0.020878
-0.465371	0.088729	-50.748484	0.022101
-0.614029	-0.013781	-91.767381	0.019718
-0.697426	-0.087084	-115.171975	0.016115
-0.706721	-0.121325	-120.731214	0.012981
-0.635990	-0.115117	-106.535049	0.008736
-0.500315	-0.076352	-77.080499	0.004633
-0.315207	-0.027968	-38.457369	-0.000634
-0.112441	0.015092	6.082655	-0.003701
0.083253	0.034442	43.121622	-0.005052
0.248199	0.014429	80.305755	-0.006637
0.360059	-0.021382	118.065611	-0.006792
0.412356	-0.074132	143.555278	-0.007108
0.413942	-0.132820	158.997971	-0.007001
0.367031	-0.182137	171.840156	-0.008253
0.293171	-0.220740	173.101377	-0.009388
0.209279	-0.240864	166.251752	-0.010963
0.123815	-0.242197	154.841095	-0.013432
0.050057	-0.233262	138.712484	-0.015786
