MBK	ACC	OVV	EGG
-0.155384	0.052131	55.530777	0.123529
-0.243348	-0.066287	74.764872	0.119052
-0.203499	-0.181567	43.889767	0.115598
-0.300471	-0.210734	33.742950	0.104513
-0.290899	-0.126637	35.667976	0.098227
-0.242982	0.002339	24.872268	0.086031
-0.223730	0.076275	23.638514	0.071137
-0.137337	0.083630	40.112343	0.059866
-0.020714	0.043908	52.394941	0.052132
0.071320	-0.017075	44.935899	0.039394
0.107715	-0.094094	78.913079	0.034498
0.215544	-0.175982	91.944103	0.025765
0.247680	-0.239863	103.864736	0.017622
0.249678	-0.249416	131.134101	0.007600
0.308458	-0.205499	140.844482	0.003238
0.285014	-0.153566	142.478018	-0.009369
0.268735	-0.127453	159.760438	-0.017640
0.256114	-0.118162	161.324799	-0.031286
0.216233	-0.127738	159.553691	-0.041396
0.160608	-0.145857	161.034566	-0.057152
0.119648	-0.168993	163.395970	-0.063159
0.077628	-0.195300	144.185039	-0.068929
0.004722	-0.203278	155.833239	-0.071295
-0.020473	-0.175739	145.284348	-0.078265
-0.068275	-0.130995	139.567439	-0.082204
-0.097564	-0.076838	138.796159	-0.083924
-0.094823	-0.017475	137.404156	-0.086423
-0.103367	0.039374	132.996477	-0.089964
-0.089178	0.089896	135.684833	-0.085623
-0.081210	0.143711	136.350322	-0.090269
-0.049186	0.205087	132.808238	-0.085512
-0.047613	0.294059	136.562161	-0.079745
-0.015572	0.442792	134.196998	0.047201
-0.009325	0.552125	124.005965	0.105370
-0.017587	0.453206	115.670346	0.114777
-0.033453	0.251110	92.881294	0.118065
-0.100919	0.097035	60.856913	0.117730
-0.211906	-0.014499	70.267104	0.112929
-0.187998	-0.134944	62.899580	0.106513
-0.241899	-0.203358	33.521656	0.101564
-0.295774	-0.159242	43.596078	0.091510
-0.229112	-0.034433	26.140698	0.081864
-0.223776	0.059293	27.545811	0.069433
-0.158362	0.083182	34.914596	0.059813
-0.047431	0.055351	57.452213	0.048198
0.057535	0.004837	43.468727	0.039363
0.091217	-0.064892	71.182774	0.033207
0.182078	-0.140428	90.046563	0.023471
0.249437	-0.208501	100.268541	0.018991
0.237789	-0.234383	122.789984	0.007534
0.295432	-0.208826	141.983802	0.001822
0.297772	-0.159430	135.293212	-0.009807
0.267742	-0.128793	155.585845	-0.015849
0.268678	-0.115222	158.551824	-0.029376
0.232448	-0.120933	160.862457	-0.041103
0.182320	-0.137548	155.890417	-0.054999
0.135766	-0.154863	165.322245	-0.064068
0.103775	-0.176460	144.823956	-0.068895
0.031264	-0.193028	151.592842	-0.072151
-0.009392	-0.176642	147.740207	-0.078363
-0.045810	-0.136730	139.392850	-0.079705
-0.092963	-0.084337	138.410495	-0.085224
-0.089715	-0.027992	140.309852	-0.085214
-0.099923	0.026506	130.738583	-0.090879
-0.093200	0.075090	133.040222	-0.087579
-0.082444	0.130176	132.120837	-0.094803
-0.057832	0.189082	132.283256	-0.081293
-0.043441	0.258680	133.421831	-0.094753
-0.022054	0.373641	137.149633	-0.008771
0.000771	0.516846	125.526289	0.095687
-0.007844	0.503858	123.353616	0.106332
-0.013400	0.324603	104.169418	0.118089
-0.050760	0.147048	73.416086	0.114320
-0.158784	0.032909	61.365513	0.112915
-0.187246	-0.079845	76.019349	0.103630
-0.179185	-0.174152	38.271006	0.101619
-0.275905	-0.177285	44.295883	0.089082
-0.232833	-0.078269	34.102619	0.083580
-0.207969	0.031813	27.532283	0.069741
-0.182126	0.077636	29.090222	0.059160
-0.087007	0.065169	54.163048	0.049647
0.026313	0.022608	48.079296	0.041525
0.074821	-0.037500	57.750408	0.033559
0.132690	-0.104375	85.901289	0.025818
0.231803	-0.170449	95.848365	0.017799
0.232388	-0.213419	109.254168	0.010325
0.264671	-0.207766	137.382200	0.001183
0.308205	-0.164636	136.220930	-0.007723
0.276101	-0.129997	148.706508	-0.018642
0.274335	-0.113119	161.055273	-0.027387
0.250243	-0.111225	160.435791	-0.039601
0.206163	-0.124124	155.092812	-0.052440
0.151749	-0.139662	165.966433	-0.065921
0.118847	-0.157769	154.402438	-0.070869
0.055300	-0.178120	147.847791	-0.077341
-0.006565	-0.175669	150.713547	-0.079082
-0.038536	-0.146241	140.691212	-0.085347
-0.090847	-0.101304	136.321238	-0.088353
-0.107483	-0.050010	136.724530	-0.089381
-0.111226	0.007195	131.239752	-0.091846
-0.114122	0.057522	131.820737	-0.094187
-0.100115	0.108955	133.326137	-0.094057
-0.084471	0.160608	134.534604	-0.092022
-0.056705	0.224127	129.314161	-0.092765
-0.041316	0.313655	135.279143	-0.074827
-0.006124	0.455387	128.109709	0.052195
-0.002298	0.534034	124.324759	0.099351
-0.003845	0.420466	114.149646	0.109535
-0.022794	0.225670	91.737927	0.115109
-0.092040	0.084988	61.210659	0.110894
-0.185188	-0.020935	74.411928	0.106525
-0.165448	-0.129395	58.850082	0.101229
-0.232446	-0.183178	38.414794	0.091913
-0.276719	-0.130778	44.618742	0.085564
-0.222629	-0.013135	30.473655	0.070106
-0.223911	0.065570	28.464341	0.059487
-0.161120	0.071950	40.605573	0.049997
-0.056273	0.038649	55.366492	0.042439
0.027399	-0.012735	47.136758	0.032672
0.062998	-0.073331	73.132483	0.026192
0.158380	-0.138767	92.562300	0.018640
0.217883	-0.195001	98.692933	0.011632
0.212425	-0.213185	126.268880	0.005076
0.281670	-0.182978	138.512497	-0.004398
0.282181	-0.139290	138.564917	-0.012024
0.264227	-0.115771	153.235619	-0.020550
0.265267	-0.110538	161.258349	-0.034548
0.230154	-0.119011	158.800098	-0.045449
0.178726	-0.134733	156.973733	-0.059210
0.135902	-0.148331	161.009667	-0.066329
0.093817	-0.170477	144.993446	-0.074403
0.015323	-0.182553	149.058009	-0.072946
-0.026522	-0.163305	146.999953	-0.081109
-0.067702	-0.120866	137.958171	-0.084330
-0.114657	-0.071742	138.555640	-0.088723
-0.115280	-0.018179	134.713079	-0.087961
-0.127354	0.033647	131.192448	-0.094830
-0.117527	0.081972	131.029910	-0.090010
-0.108830	0.133635	137.325604	-0.095813
